x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
17386,6929.7,0,5405,7.0292,2140.2,113.86,91.074
14022,12757,0,5406,5.4946,2876.7,110.58,61.387
14005,12771,0,5407,6.4493,2342.9,107.61,57.025
14006,12769,0,5407,6.3496,2400.1,105.6,59.586
17377,6942.3,0,5408,7.0038,2148.7,113.53,113.98
12476,11997,0,5409,7.0794,2220.9,124.81,143.32
17382,6922.8,0,5409,6.8726,2270.6,123.62,119.22
12428,11897,0,5410,6.4533,2630.9,147.53,157.56
14319,16529,0,5410,5.8078,2620.8,104.67,59.269
14324,16530,0,5411,4.865,3286.8,105.63,55.345
10197,17171,0,5412,6.3047,2343.6,101.03,83.423
10106,17078,0,5413,6.4765,2643,145.02,672.77
10219,17189,0,5416,5.9732,2401.1,91.001,73.495
15552,9600.1,0,5432,5.3059,2895,98.85,72.118
15548,9622,0,5433,5.1145,2980.1,93.956,90.018
15538,9607.1,0,5435,6.4284,2211.9,91.018,82.203
15894,13613,0,5435,6.5989,2169.9,95.026,68.328
13080,18857,0,5437,6.7392,2249.7,104.57,65.782
15565,9630.9,0,5437,5.7902,2612.5,96.089,68.613
15542,9619.3,0,5438,5.347,2781.2,90.619,77.153
15551,9615.8,0,5441,5.7687,2560.2,94.089,70.313
15534,9610.3,0,5443,5.5822,2654.6,92.602,51.322
15541,10478,0,5453,6.0502,2441.6,99.474,51.176
10018,12814,0,5454,6.2804,2325.2,96.852,73.033
15536,10467,0,5454,5.2539,2838.9,92.239,56.801
10032,12820,0,5455,6.0528,2444.8,98.331,92.902
14689,5618.3,0,5455,6.6862,2090.1,91.823,91.697
15560,10468,0,5455,5.3074,2858,97.593,88.268
14684,5614.2,0,5456,6.5485,2104.7,87.25,81.646
15539,10469,0,5456,5.6844,2590.8,94.481,56.742
10023,12817,0,5457,6.1476,2431.9,102.02,46.352
14689,5618.9,0,5457,6.5453,2084.2,84.89,55.172
14685,5601.1,0,5459,5.3019,2755.4,87.839,83.65
14673,5608.8,0,5460,5.7291,2535.7,91.751,60.486
14696,5613.5,0,5461,6.8273,2083.6,97.422,75.715
10073,14017,0,5465,6.196,2648.7,133.8,116.84
12314,10946,0,5465,7.1311,2099,106.6,76.971
12296,10932,0,5467,6.7,2214.7,101.43,76.291
13856,13043,0,5473,7.44,2184.9,141.12,421.76
13987,12803,0,5474,6.6452,2401.4,123.73,211.25
14010,12764,0,5476,6.3855,2445.9,117.2,69.5
13995,12789,0,5477,6.9711,2370.2,140.26,309.43
13885,13011,0,5478,9.2332,1698.7,138.62,406.08
13812,13129,0,5479,5.5693,2799.5,105.49,75.737
11715,15149,0,5480,6.8254,2136.4,101.54,73.454
13807,13121,0,5480,5.5213,2808.1,103.78,52.667
13816,13136,0,5481,6.0723,2470.8,100.06,70.422
13819,13149,0,5483,7.7493,1853.4,101.63,58.036
13826,13135,0,5485,5.5781,2762.3,101.75,71.974
15914,16021,0,5488,6.6787,2245.8,107.32,69.724
15567,14930,0,5493,6.7222,2225.3,109.68,72.808
14609,15139,0,5494,5.7485,2715.9,111.86,62.023
15554,14943,0,5494,5.7175,2710.6,108.74,83.321
15572,14951,0,5495,5.9764,2716.1,125.73,84.398
14471,5332.6,0,5496,7.9071,1964.2,129.42,123.75
14625,15133,0,5496,5.6136,2788.8,110.34,79.978
14634,15151,0,5497,5.5577,2799.3,106.81,61.617
15570,14950,0,5497,7.3876,2077.7,122.11,80.521
14626,15151,0,5498,5.538,2761.5,102.06,72.198
13849,6817.4,0,5500,4.9663,3196.1,106.18,86.828
11045,17569,0,5504,6.2173,2450.9,106.1,45.306
13455,10908,0,5504,6.7742,2223.2,104.06,64.807
16334,11607,0,5505,4.9974,3221.9,103.84,88.397
13483,10926,0,5507,7.6077,2030,117.68,95.31
13463,10930,0,5508,6.9047,2237.4,111.17,48.88
13894,9673.3,0,5508,5.802,2543.1,92.624,42.777
14234,19498,0,5514,6.1689,2371.5,96.945,58.368
13446,10900,0,5521,7.626,1941.9,106.12,94.243
13445,10906,0,5522,6.9233,2208.9,109.24,83.521
10218,17199,0,5525,5.5432,2734.3,100.22,64.166
9959.5,15291,0,5526,5.4208,2828.6,97.72,68.688
10213,17196,0,5527,6.1283,2429.2,102.02,92.549
10222,17193,0,5528,5.993,2468,99.251,45.127
13594,8697.6,0,5530,7.89,1907.9,109.55,60.459
10011,17275,0,5534,5.7544,2693.6,109.26,59.967
10011,17274,0,5535,5.5944,2693.9,99.234,52.14
10012,17270,0,5536,5.7864,2667.6,108.5,63.464
10005,17280,0,5537,6.0885,2536.2,111.85,61.487
13799,17525,0,5544,5.6809,2759.6,110.81,49.235
13808,17525,0,5545,5.9176,2614.5,109.96,75.075
15915,16031,0,5548,5.6399,2835.3,114.2,79.653
15917,16032,0,5550,4.2572,4228.2,128.62,103
16353,11593,0,5550,5.8346,2616.9,101.31,45.104
15916,16036,0,5551,6.239,2486.8,112.27,72.687
12148,12899,0,5555,6.551,2314.7,100.46,75.559
10246,17117,0,5557,5.6645,2650.1,98.637,64.243
13785,17537,0,5557,5.6481,2732.8,105.05,72.871
10244,17115,0,5558,5.8208,2538.2,96.353,78.251
10252,17118,0,5559,4.9314,3152,97.885,78.175
10247,17125,0,5560,6.1236,2338.1,91.778,89.267
10250,17126,0,5561,4.6144,3494.5,102.21,56.894
13867,9676.6,0,5565,6.5164,2216.3,95.974,70.96
16555,10597,0,5565,5.8979,2487.6,96.088,50.69
13882,9678.5,0,5566,6.5694,2185.2,95.368,54.611
14886,11581,0,5573,5.8685,2799.8,128.77,102.15
14287,17976,0,5574,6.0902,2513,107.4,85.535
17422,7177.6,0,5574,6.2992,2463.7,115.05,82.554
14278,17968,0,5575,5.4752,2846.1,106.32,66.192
17421,7170.3,0,5575,6.626,2377.2,123.48,110.8
14285,17965,0,5576,4.0061,4141,97.652,63.082
14277,17961,0,5577,3.3301,5387.8,102.48,54.102
14285,17954,0,5578,4.7431,3358.9,101.66,93.589
14271,17968,0,5579,4.5057,3637.3,105.47,77.562
14288,17968,0,5580,5.841,2570.4,100.07,98.273
14283,17964,0,5581,6.2379,2342.7,97.434,72.882
12551,7468.9,0,5585,5.5275,2636,87.995,47.948
10282,12335,0,5589,6.3312,2258.6,93.957,55.178
10268,12334,0,5590,6.6316,2170.3,98.487,48.85
10276,12341,0,5591,6.4761,2212.4,95.719,65.558
10279,12335,0,5592,6.2811,2301.7,96.301,67.819
14647,6190.3,0,5592,5.7563,2516.6,90.483,65.253
11713,15171,0,5594,6.6234,2354.3,118.3,56.096
13458,10957,0,5595,6.9527,2288.7,117.67,92.058
13457,10936,0,5596,6.2311,2592.7,117.05,55.232
13454,10955,0,5597,6.239,2609.7,117.89,45.708
12983,8009.9,0,5600,6.379,2166.5,85.666,76.01
9906.8,16884,0,5601,3.2024,5708.7,103.89,132.37
12989,7996.6,0,5601,4.0767,3874.9,86.379,62.417
9910.5,16884,0,5602,4.8889,3213.4,100.54,70.075
12996,7995,0,5602,4.0248,3993.9,89.729,56.857
9905.4,16882,0,5603,3.5099,4970.6,99.743,78.5
9904.1,16890,0,5604,4.0267,4118.3,98.319,99.204
9907.1,16875,0,5605,4.0079,4172.4,101.2,86.655
17267,4305.1,0,5605,4.9496,3100.3,94.139,92.535
9918.4,16882,0,5606,3.3097,5475.2,105.72,47.637
17274,4305.5,0,5606,5.2961,2869.6,96.77,101.61
9911.1,16881,0,5607,3.8565,4357.5,98.678,80.657
17267,4314,0,5607,5.6432,2698.3,101.92,95.027
9916.2,16886,0,5608,3.3213,5418.6,103.54,72.503
9915.3,16886,0,5609,3.5204,5017.4,104.31,57.576
9917.6,16888,0,5610,3.6073,4874.6,105.62,91.572
9921.4,16890,0,5611,4.4578,3662.8,103.91,70.018
15679,18242,0,5611,6.5423,2537.3,140.62,80.201
9906.6,16892,0,5612,6.8119,2149.3,103.75,83.109
13586,13123,0,5612,5.9402,2692.2,118.37,85.422
15692,18243,0,5612,6.4096,2515.5,128.76,79.391
13578,13120,0,5613,5.2978,3067.5,114.39,70.22
10534,21680,0,5622,5.8152,2629.4,103.49,56.377
15131,9906.7,0,5622,7.3049,2044,106.07,82.413
10538,21686,0,5623,6.2969,2402,105.57,52.134
15136,9916.7,0,5623,6.5849,2286.2,102.61,112.57
10562,21696,0,5624,5.6089,2747.3,100.5,66.438
10555,21684,0,5625,6.3861,2358.3,106.84,72.435
10555,21694,0,5626,7.0306,2111.7,105.8,49.732
14206,19493,0,5628,6.3241,2426.2,110.62,54.282
15146,9913.3,0,5628,6.423,2447.8,113.69,74.84
15128,9919.6,0,5629,3.8826,4914.6,133.86,170.82
14222,19488,0,5630,5.8355,2620.3,105.65,50.126
15137,9912.5,0,5630,5.4162,3066.1,117.68,82.201
15131,9914.7,0,5633,7.1139,2119.6,107.46,74.815
15135,9917.5,0,5634,6.7083,2291,109.55,110.98
15923,13630,0,5634,6.0752,2437.3,97.971,108.52
15135,9913.9,0,5635,6.7319,2274.5,108.6,72.026
15915,13650,0,5635,5.1929,3028.6,103.06,95.682
15979,13760,0,5636,5.6766,2684.8,102.72,80.227
10988,18445,0,5637,5.5379,2733.2,98.699,63.06
14697,5614.3,0,5637,5.9761,2393.5,90.813,71.537
15154,9926.5,0,5637,6.6465,2277,105.41,69.899
15938,13678,0,5637,4.2438,4028.6,110.87,95.402
10979,18440,0,5638,6.5121,2203,94.74,44.241
15978,13783,0,5638,6.3664,2263,95.253,42.951
12796,19693,0,5639,8.3922,1878.5,136.18,119.04
14685,5610.8,0,5639,5.1276,2903.4,90.449,86.676
15133,9919.7,0,5639,7.4096,2049.1,112.02,58.671
10976,18451,0,5640,6.3488,2311,99.207,67.066
12817,19647,0,5640,7.2606,2093.3,118.14,84.971
15126,9929.4,0,5640,5.8758,2736.2,113.71,79.32
9928.6,16895,0,5641,6.4655,2308.3,105.98,70.724
10979,18458,0,5641,6.851,2083.4,96.711,56.749
14684,5629.2,0,5641,5.6115,2557.3,87.572,67.226
15132,9934.2,0,5641,5.2035,3260.9,121.69,71.483
11346,18633,0,5648,6.7605,2171.3,101.58,74.574
15910,14454,0,5648,4.9908,3130.1,100.81,48.679
15911,14446,0,5649,5.0802,3042.8,99.007,49.762
15911,14454,0,5650,6.2485,2293.5,93.375,35.907
11955,4928.2,0,5653,5.5209,2850.9,108,106.23
16514,3218.9,0,5654,6.8497,1962.2,82.241,75.405
10561,11254,0,5660,5.541,2704.7,95.484,59.634
13787,17511,0,5660,6.536,2244.5,101.08,54.639
14175,13122,0,5666,7.4036,2006.3,111.49,72.159
14188,13115,0,5667,7.5904,1976.2,115.58,75.595
14189,13111,0,5668,6.8701,2165.9,107.49,73.357
13415,18352,0,5669,6.6151,2307,113.85,94.071
14193,13131,0,5669,6.9865,2148.4,109.95,65.135
13788,17519,0,5671,5.5245,2870.3,111.96,64.361
13793,17515,0,5672,6.9578,2120.3,106.5,51.874
13796,17516,0,5673,5.7801,2698.1,110.54,56.128
13792,17524,0,5674,5.0442,3096.8,100.49,64.227
14185,13103,0,5677,4.9286,3409.4,120.76,103.12
14173,13093,0,5678,5.5654,2953,124.35,66.312
15766,14904,0,5678,6.0647,2553.9,113.35,91.641
15778,14902,0,5680,5.9969,2641.3,119.45,87.158
9928.8,16867,0,5687,6.2109,2340.5,97.115,79.196
15954,1839.9,0,5687,5.7394,2499.3,87.775,69.825
9937.4,16857,0,5688,4.9179,3128.1,96.02,77.124
9919.2,16867,0,5689,5.8099,2549.3,97.637,55.269
9917.9,16868,0,5694,6.1822,2335.2,94.904,54.071
11941,4933.5,0,5694,6.7574,2185.9,104.88,89.517
9921.8,16875,0,5695,6.4054,2271.5,99.061,69.743
11947,4920.6,0,5696,6.1157,2556.3,113.77,68.238
13459,10904,0,5696,7.0112,2168.3,109.28,47.067
11948,4900.9,0,5697,7.5814,1869.1,100.35,106.09
10206,17211,0,5698,5.1362,3030.2,100.8,32.855
13411,18379,0,5698,3.8483,4630.6,118.13,97.474
13453,10919,0,5698,6.5924,2288.2,101.95,34.465
10194,17226,0,5699,6.0579,2428.8,97.225,52.288
13442,10921,0,5699,7.1439,2068.4,100.78,39.179
13404,18365,0,5699,4.5042,3714.7,113.14,75.318
10213,17221,0,5700,4.7592,3329.1,99.644,61.413
13398,18371,0,5700,4.2945,3977.3,115.43,97.242
16287,6092.7,0,5700,4.5728,3513.6,97.503,57.816
13415,18371,0,5701,4.0489,4277.4,113.77,72.163
11962,4919.1,0,5702,6.1074,2566.6,115.16,78.248
13410,18370,0,5702,4.8882,3293.5,108.09,75.887
10052,14011,0,5703,4.9001,3550.8,135.38,89.47
16233,6085.7,0,5703,6.5379,2157.7,88.105,57.123
10057,14006,0,5704,3.964,4768.2,144.82,89.963
11500,18908,0,5704,5.6584,2586.4,90.812,70.65
16244,6082.4,0,5704,6.407,2225.1,88.816,52.977
10048,14011,0,5705,6.1882,2575.5,124.19,72.931
11501,18906,0,5705,5.9871,2474.2,97.736,73.644
13787,17515,0,5705,5.9855,2521.7,103.24,64.318
11505,18925,0,5706,6.8322,2104.2,97.627,66.016
11506,18925,0,5706,6.8905,2086.6,98.54,62.785
11502,18915,0,5707,5.7392,2603.5,97.065,65.489
13283,11758,0,5708,6.8359,2097.8,99.555,66.206
13459,10917,0,5708,7.0277,2168.7,109.12,46.218
14705,5608.7,0,5708,6.5676,2185.6,97.359,56.261
16240,6084.6,0,5708,6.7249,2103.4,90.099,61.196
16236,6091.7,0,5710,6.8242,2034,86.934,60.184
12001,4918.2,0,5711,6.5772,2414.5,124.8,105.29
11974,4886.6,0,5712,7.7373,1893.8,111.58,110.2
9924.3,16863,0,5719,3.9881,4235.8,104.67,77.568
10610,16070,0,5722,5.4736,2838.5,106.04,69.255
12122,6331.7,0,5722,6.8876,2000.7,88.845,55.986
12112,6335.4,0,5725,6.8725,2005.7,89.13,69.897
15431,16428,0,5728,6.8849,2133.3,105.57,58.752
10553,21680,0,5729,5.689,2700.8,101.6,35.056
13464,10911,0,5730,6.0484,2552.8,104.26,95.774
10559,21678,0,5731,6.0411,2492.7,99.645,49.762
13458,10911,0,5731,6.3297,2445.6,107.6,55.327
10557,21673,0,5732,5.3707,2899,100.56,75.201
13787,17506,0,5742,4.5048,3731.5,113.25,82.112
13790,17513,0,5743,6.0223,2544.6,108.1,38.758
13788,17505,0,5744,4.5839,3573,106.61,65.969
13799,17516,0,5746,5.2485,2994.5,105.72,68.168
15190,5021.2,0,5751,4.6539,3519.5,105.66,68.695
13465,10899,0,5752,6.769,2196.7,101.97,86.003
15192,5026.2,0,5752,4.5997,3681.8,115.03,142.52
11337,16550,0,5754,7.1614,2279.5,139.19,89.244
15196,5032.9,0,5754,4.6861,3536.1,109.33,73.628
12776,20733,0,5755,7.5267,1955.4,111.18,76.782
15177,5039.3,0,5755,4.8382,3517.4,119.21,146.21
11342,16559,0,5756,7.646,2085.4,134.92,129.34
12309,10962,0,5756,4.7531,3447.2,103.23,53.831
16247,16341,0,5756,7.168,2158.3,123.08,118.04
16252,16360,0,5757,6.6944,2265,111.75,95.235
12312,10961,0,5758,5.9793,2548.5,100.58,59.736
12769,20749,0,5758,7.151,2087.5,112.45,73.267
12308,10951,0,5759,3.5354,5200.6,110.08,22.04
12775,20738,0,5759,6.7532,2275,117.39,53.058
12305,10968,0,5760,5.4201,2925.4,104.3,46.391
12759,20744,0,5762,4.4446,3949.1,128.53,59.108
12755,20753,0,5763,5.9872,2631.2,117.41,67.718
16571,10592,0,5768,6.1528,2332.4,91.748,37.6
11225,14209,0,5780,6.594,2211.8,99.676,53.353
14280,17953,0,5780,6.7183,2169.5,101.66,58.752
14267,17961,0,5781,5.3322,2820.7,94.926,87.706
14276,17972,0,5784,5.4376,2851.3,104.2,65.592
14286,17971,0,5785,5.3232,2887,99.814,71.761
14265,17960,0,5786,3.7803,4553.2,103.92,76.451
10444,17264,0,5787,4.9316,3148,98.913,83.037
14271,17958,0,5787,3.6221,4851.2,105.88,78.953
14279,17959,0,5788,5.1333,2988.1,97.228,66.346
10370,17250,0,5789,5.0882,3210.4,116.95,157.98
10441,17275,0,5790,5.3686,2884.3,104.77,65.674
14259,17962,0,5790,6.5738,2217,100.38,70.418
10445,17258,0,5791,6.6509,2198.8,103.21,55.928
14283,17955,0,5791,5.294,2889.1,98.792,87.566
15850,3362.7,0,5796,6.561,2170.5,93.727,72.414
15859,3359.6,0,5797,6.1541,2334.3,92.269,62.25
15864,3350,0,5798,5.8292,2561.1,98.954,74.456
13166,14377,0,5799,6.7305,2213.2,109.06,60.486
15855,3354.9,0,5799,4.6707,3427.6,101.76,94.269
13175,14371,0,5800,6.3002,2413.4,110.87,89.807
15867,3359.2,0,5800,5.3027,2901.7,100.62,59.195
15862,3360.4,0,5801,5.187,2975.7,99.766,80.43
15868,3352.5,0,5802,5.318,2820.3,93.822,56.103
15877,3337.4,0,5803,6.9186,2029.4,93.375,87.275
13008,13911,0,5807,8.011,1908.9,124.56,56.839
14229,19484,0,5807,6.5834,2208.6,100.11,70.7
12986,13904,0,5808,5.4367,3033.6,119.92,83.412
13026,13908,0,5809,4.374,4120.6,135.24,130.75
14229,19484,0,5809,6.5163,2242.4,100.79,36.372
13013,13928,0,5810,5.644,2845,117.48,89.467
14220,19484,0,5810,6.2083,2439.6,107.34,66.209
16065,9492.3,0,5810,6.5774,2321.3,113.68,111.79
12997,13923,0,5811,3.5458,5538.2,141.58,125.45
12993,13913,0,5812,3.745,5113.1,137.38,137.67
13444,10905,0,5812,7.1525,2131.8,110.38,79.551
13004,13920,0,5813,3.5755,5349.6,132.78,141.06
13048,13926,0,5814,3.986,4530.4,127.3,139.63
13039,13929,0,5815,4.2882,4109.7,125.94,90.335
13050,13922,0,5816,5.6079,2865.3,118.83,99.102
14275,17955,0,5816,4.327,3837.6,106.27,63.303
10932,19063,0,5834,5.3799,2867.7,101.83,54.759
10929,19060,0,5835,5.3869,2836.4,99.403,58.247
10935,19048,0,5836,6.14,2380.6,96.837,86.991
10931,19066,0,5837,6.6555,2142.9,95.135,68.585
15841,5721.6,0,5841,6.1586,2281.4,86.476,43.72
15842,5735.3,0,5842,5.9194,2437.7,90.597,52.199
15849,5732.3,0,5843,5.3992,2687.6,86.155,91.487
15888,5719.5,0,5844,5.6706,2565,90.431,58.799
10604,16074,0,5849,6.6695,2193,102.44,56.072
15893,5706.1,0,5849,5.452,2704.3,91.004,53.478
16595,10597,0,5851,6.1116,2354,93.129,70.822
10096,10811,0,5855,6.3872,2213.4,91.029,53.465
10097,10811,0,5856,6.2978,2256.7,91.421,72.809
10104,10823,0,5858,5.785,2605.1,100.67,47.661
12805,15666,0,5863,6.8567,2222.1,116.22,84.693
10576,19321,0,5864,7.0714,2568.8,181.96,102.1
10597,19318,0,5865,8.057,2077.2,157,95.49
10598,19337,0,5866,7.9774,2132.4,162.69,87.792
10598,19311,0,5867,9.8439,1654.8,157.8,85.785
10581,19315,0,5868,9.0895,1761.9,147.5,55.63
15132,9909.2,0,5868,5.3062,3201.2,123.08,102.06
10596,19304,0,5869,8.0701,2070,156.22,109.63
15136,9897.9,0,5869,6.5168,2381.1,109.88,80.203
10585,19323,0,5870,7.1707,2469.9,172.1,95.283
10589,19327,0,5871,5.5953,3356.1,177.53,81.029
10584,19325,0,5872,5.6451,3298.6,174.52,130.25
10588,19327,0,5873,6.1274,3044.3,182.62,155.46
10585,19320,0,5874,6.3697,2936.4,187.13,124.3
10593,19308,0,5875,9.4253,1714,152.51,78.135
10584,19318,0,5876,5.9068,3221.3,188.57,141.5
10585,19304,0,5877,5.3258,3760.7,203.65,100.46
10596,19316,0,5878,5.1544,3946.8,208.65,139.87
10600,19323,0,5879,6.7903,2690.1,181.47,134.36
13127,18873,0,5879,7.0365,2144.9,104.16,73.843
10610,19339,0,5881,4.5825,4952.1,259.08,145.58
13102,18872,0,5881,7.2395,2053.8,102.7,78.881
10596,19331,0,5882,5.0833,4153.7,227.9,138.41
13107,18865,0,5882,6.4201,2363.6,100.67,23.432
10597,19327,0,5883,4.3973,5082.5,243.93,213.52
10595,19328,0,5884,4.4374,5314.5,281.57,186.37
10599,19339,0,5885,3.9941,6024.3,279.59,214.99
10617,19348,0,5886,4.0297,6062,291.13,182.08
10600,19351,0,5887,4.362,5461.8,285.82,215.61
10596,19355,0,5888,4.2899,5685.8,300.77,221.59
10602,19344,0,5889,4.7885,4651.7,252.96,188.29
10585,19334,0,5890,4.093,5857,281.09,159.48
10607,19337,0,5891,4.2507,5486.2,266.86,147.92
11324,18622,0,5891,5.8817,2751.3,121.7,115.22
10593,19339,0,5892,6.3136,2938.2,182.53,97.571
10580,19318,0,5893,6.5384,2797.5,179.04,108.05
10584,19338,0,5894,8.9916,1721.9,135.38,63.314
10581,19331,0,5895,8.3602,1967.8,152.68,105.51
16821,6010.7,0,5895,4.8973,3018.4,84.406,67.645
10585,19358,0,5896,7.2344,2371.6,159.23,85.301
10604,19328,0,5897,5.2068,3797.7,194.98,174.87
10604,19332,0,5898,5.3307,3783.3,207.62,177.71
10598,19354,0,5899,6.541,2837.7,185.38,112.84
10577,19331,0,5900,8.6951,1904.2,157.25,95.471
9968.3,15268,0,5903,4.988,3182.5,102.03,80.902
14640,15153,0,5904,5.8617,2528.1,97.263,53.801
9971.2,15267,0,5905,6.6548,2142.7,92.425,64.572
9976.3,15266,0,5906,6.2037,2379.6,96.946,75.355
14619,15137,0,5906,6.8906,2197.1,114.54,42.848
9983.5,15261,0,5907,7.2901,2005.8,103.74,65.007
9991,15240,0,5908,6.332,2369,102.21,78.784
9980.4,15261,0,5909,7.1857,2025.5,101.82,70.32
14633,15138,0,5909,6.7408,2172.2,103.07,49.832
11500,18926,0,5910,6.1538,2360,94.167,41.11
16914,8883.9,0,5913,7.1141,2101.4,111.77,82.544
12673,12078,0,5921,8.1591,1827.2,118.68,63.069
17282,4318.4,0,5922,5.652,2648,97.445,85.747
13436,10918,0,5923,7.1993,2102,107.93,98.407
17282,4304.7,0,5923,4.9916,3142.7,101.21,84.178
17271,4318,0,5924,5.3559,2820.6,96.049,74.751
17274,4299.1,0,5925,5.2646,2961.7,103.45,68.442
17268,4311.2,0,5926,4.9431,3275.2,109.83,113.24
17278,4301.8,0,5927,5.7783,2585.3,98.254,60.616
12292,15413,0,5932,7.4432,2022.5,110.41,83.116
14290,6331.6,0,5932,5.6974,2514.6,87.028,46.701
12282,15419,0,5934,7.1603,2112.5,110.79,100.26
13460,10910,0,5936,7.1046,2095.2,103.85,96.789
13441,10915,0,5937,6.7947,2213.3,102.99,29.974
13452,10904,0,5938,8.2338,1795.4,109.64,137.84
15134,9902,0,5941,6.5477,2427.9,117.54,98.949
15130,9894.4,0,5942,4.8919,3585.6,126.11,73.85
15965,1850.9,0,5943,5.9097,2399,87.059,63.239
16287,13093,0,5943,6.253,2315.3,94.919,49.589
15127,9906.3,0,5944,5.7465,2841.8,116.33,107.75
16296,13097,0,5944,6.3476,2245,91.819,61.27
15118,9899.3,0,5945,7.4131,2082.6,115.6,84.747
16273,13100,0,5945,6.8408,2063.4,93.441,55.828
16291,13083,0,5946,6.0279,2385.2,90.971,56.573
15105,9914.9,0,5947,7.6924,1983.9,114.08,67.199
16267,13087,0,5950,6.9794,2020.5,94.335,53.85
11133,5438.7,0,5952,7.0914,1949.3,89.739,70.409
15931,13668,0,5952,5.2976,3019.4,107.99,76.55
15987,13794,0,5955,6.7794,2094,95.734,64.426
9911.1,16873,0,5956,6.2575,2405.9,106.81,81.03
14610,18733,0,5962,5.9769,2660.5,115.43,61.837
14621,18710,0,5963,3.8225,4881.8,122.31,71.244
14623,18704,0,5964,4.1683,4236.2,117.97,101.75
14618,18722,0,5965,5.1792,3134.1,108.69,58.15
14605,18737,0,5966,6.4655,2410.1,115.44,69.472
14620,18721,0,5967,5.8359,2704.9,109.41,73.242
15951,1837.7,0,5967,6.3225,2216.4,87.929,39.324
9403.1,16272,0,5976,5.9117,2563.9,104.15,63.107
13433,10913,0,5979,7.4114,2029.8,108.21,122.73
15871,5708.9,0,5979,7.3328,1862.9,89.815,50.242
9399.4,16294,0,5980,7.1465,2016,102.44,63.549
12172,6418,0,5980,4.7121,3244.4,89.013,83.746
9405.3,16289,0,5981,6.7699,2143.7,101.22,71.078
12179,6411.7,0,5981,4.7127,3267.2,91.412,69.099
9399.8,16283,0,5982,6.64,2202.7,102.05,69.914
12174,6425.5,0,5982,4.453,3514.2,90.077,49.631
15908,5723.8,0,5982,5.6763,2532.9,87.306,62.482
9399.1,16292,0,5983,6.7818,2208.7,110.14,59.145
10976,18459,0,5983,7.0534,2110.7,109.77,83.141
12167,6422.3,0,5983,5.2884,2840.7,90.831,48.032
14278,17935,0,5983,5.697,2807,118,77.233
15907,5721.6,0,5983,6.0856,2357.4,91.196,76.428
10853,12107,0,5984,5.2645,2809,89.496,75.154
11488,18914,0,5984,6.1834,2411,102.26,94.876
14285,17942,0,5984,4.8247,3415.9,113.83,70.606
10878,12114,0,5985,5.682,2551.3,90.599,89.844
11503,18904,0,5985,6.1759,2439.9,104.35,76.338
14285,17933,0,5985,5.005,3327.1,120.5,92.948
15922,5711.4,0,5985,6.5649,2160.8,92.357,79.788
15916,14445,0,5985,5.6145,2649.3,95.659,67.906
15913,5734.7,0,5986,4.4495,3557.9,94.116,63.724
11493,18921,0,5987,6.2439,2355.7,98.909,54.508
14276,17928,0,5987,6.1816,2660.3,133.41,243.29
15913,5719.9,0,5987,3.5513,4834.1,95.766,72.566
9925.2,16886,0,5988,5.975,2502.6,101.71,52.198
11503,18920,0,5988,6.507,2273.2,102.47,51.344
14256,17944,0,5988,5.6503,3041.1,142.41,304.79
15910,5724.3,0,5988,7.0321,2052.3,101.22,89.485
9919.1,16884,0,5989,5.3304,2873.1,100.24,49.925
9923.8,16875,0,5990,6.9297,2154.7,111,66.832
14265,17938,0,5990,6.2944,2555.5,127.42,86.453
9919.4,16881,0,5991,6.0602,2545.9,111.74,56.031
14253,17957,0,5991,5.0495,3360,127.83,135.32
15906,14448,0,5991,5.8237,2524.2,95.504,52.859
11505,18931,0,5992,6.6946,2223,105.59,61.627
13582,13113,0,5992,5.5164,3014.5,125.95,110.59
14266,17945,0,5992,6.5223,2444.7,126.89,99.319
9917,16891,0,5993,5.2198,3029.8,107.62,75.576
10578,19337,0,5993,6.1905,2967.6,176.46,136.27
13580,13125,0,5993,5.5369,2964.7,120.99,90.32
9913.7,16876,0,5994,5.3537,2946.5,109.32,59.564
10577,19318,0,5994,6.7796,2656.9,175.08,95.107
13578,13106,0,5994,5.4771,2922.9,113.12,75.261
13584,13106,0,5995,5.4844,3025.5,125.19,104.2
13581,13118,0,5996,5.3191,3125.7,122.49,83.819
13581,13116,0,5997,5.7775,2801.8,120.44,78.78
10579,19342,0,5998,6.741,2622.8,166.66,118.78
13576,13116,0,5998,6.8161,2292.5,120.66,71.167
14327,16564,0,5998,4.8863,3324.2,109.95,72.329
17404,11196,0,5998,4.6552,3408,98.735,59.784
10585,19337,0,5999,7.406,2391.1,174.26,89.849
13571,13104,0,5999,5.302,3168.6,126.12,88.17
14324,16550,0,5999,4.633,3620,115.92,64.544
15264,6113.4,0,5999,6.1647,2268.9,86.613,53.361
17407,11173,0,5999,4.987,3068.9,92.999,88.743
10567,19328,0,6000,6.9483,2588,176.01,126.68
13575,13126,0,6000,7.0694,2194.7,120.18,97.803
15265,6121.3,0,6000,6.1064,2343.4,91.814,57
13567,13119,0,6001,6.5239,2400,117.83,79.052
13561,13132,0,6002,6.3322,2556.8,125.17,80.426
14317,16560,0,6002,5.741,2801.7,117.14,85.376
15274,6111.2,0,6002,5.7119,2554.5,90.555,65.953
13570,13121,0,6003,4.6446,3851,135.31,70.124
14329,16549,0,6003,5.5324,2847.7,111.27,59.408
