x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
13299,5583.8,0,6545,5.1629,2723.5,75.735,79.953
20404,21815,0,6547,4.5117,3729.1,104,86.18
20404,21807,0,6548,4.8105,3378.6,101.08,77.495
5647.3,14369,0,6564,5.316,2666,78.544,72.977
5659.1,14368,0,6565,6.5447,2071.2,80.343,47.878
9535.2,8214.9,0,6565,5.6116,2432.8,75.979,59.502
9548.3,8225.1,0,6566,5.2417,2630,73.203,56.373
5656.6,14378,0,6567,5.0914,2864.9,81.873,73.192
5651,14383,0,6569,5.2319,2737.3,79.596,56.582
5654.1,14379,0,6570,4.786,2983.3,72.589,59.381
9532.4,8223.7,0,6571,5.4182,2526.1,74.359,50.599
5663.7,14380,0,6572,5.8307,2385.6,78.513,76.8
9540.8,8208,0,6572,5.5046,2524.3,78.475,73.291
5665.4,14386,0,6573,5.0617,2876.8,79.79,57.68
14312,20884,0,6576,9.3977,1600.7,125.34,71.759
11339,3435.6,0,6585,5.599,2616.8,91.242,92.425
11338,3447.7,0,6586,5.505,2680.8,92.09,82.923
11330,3448.6,0,6587,5.8285,2516,94.386,85.791
18085,20076,0,6589,4.1389,3849,86.213,55.026
18086,20074,0,6590,4.201,3734.8,83.338,87.38
18073,20081,0,6591,4.0869,3873.7,84.005,57.471
18073,20080,0,6592,4.3941,3540.9,85.721,51.365
16498,18517,0,6600,3.8801,4270,92.46,160.69
16498,18512,0,6601,3.7682,4418.1,91.176,70.917
16507,18516,0,6602,4.2617,3836.2,97.988,111.46
14045,11499,0,6610,6.8435,2099.2,98.033,54.669
14071,11512,0,6611,6.2776,2348.1,98.225,77.848
7813.1,14158,0,6612,5.3273,2678.4,82.266,86.118
14071,11506,0,6612,5.1745,3003.3,99.621,72.002
7810.7,14150,0,6613,4.9162,2940.4,79.834,88.955
7810.6,14154,0,6614,4.84,2970.3,77.379,62.767
7797,14148,0,6618,6.0291,2188.1,73.033,57.097
17838,7708.9,0,6618,7.6111,1983.3,108.11,101.15
7795.4,14166,0,6619,4.9517,2870.9,76.699,70.328
17519,7869.1,0,6619,8.0571,1840.5,115.63,85.396
7805.5,14165,0,6620,4.7816,3002.9,76.243,74.887
7807,14158,0,6621,4.9623,2891.4,78.812,67.182
7955.4,8744.3,0,6621,6.1643,2255.2,85.021,48.56
7812.7,14156,0,6622,4.8944,2917.5,76.545,59.151
7953.2,8742.5,0,6622,6.4721,2154.4,88.509,100.4
7807.8,14152,0,6623,5.4957,2498.3,75.752,49.167
7812.1,14168,0,6624,5.686,2426.8,78.698,73.153
7810,14157,0,6626,6.3371,2115.8,78.949,57.086
7937.2,8741.5,0,6626,6.1676,2288.3,87.82,64.601
7793.2,14156,0,6628,5.2725,2642.8,76.632,51.965
7807.7,14159,0,6629,5.245,2685,78.329,91.751
7802.1,14155,0,6630,5.0548,2821.4,78.877,80.274
12621,9911.8,0,6630,5.9643,2402.3,90.072,56.419
7781.3,14154,0,6631,5.4267,2577,79.471,54.919
12625,9902.3,0,6631,5.9621,2364.2,85.733,76.164
7782.1,14156,0,6632,5.0793,2791.2,78.145,71.795
6595.2,17950,0,6633,5.8209,2602.9,103.1,199.82
7799.3,14149,0,6633,4.897,2923,77.579,79.917
6616.4,17930,0,6634,7.3961,1932.7,102.23,256.96
7798.7,14132,0,6634,6.0014,2287.7,81.284,43.508
6618,17926,0,6635,5.2109,2774.8,83.368,74.803
7792.1,14153,0,6635,4.9777,2876.7,78.951,72.195
7801.9,14142,0,6636,4.9169,2920.2,78.516,67.243
7795.1,14148,0,6637,5.8137,2351.2,78.541,43.181
7781.3,14166,0,6638,6.0362,2230.3,77.406,48.522
7794.1,14155,0,6639,6.3265,2129.9,80.288,63.553
7793,14151,0,6640,4.4517,3312.1,77.455,51.988
7791.2,14159,0,6641,4.8796,2971.8,80.45,62.453
7797.4,14162,0,6642,5.5369,2516.6,79.688,73.498
7792.2,14163,0,6643,6.5145,2051.4,80.037,58.979
9912.9,20393,0,6643,5.665,2871,123.32,134.72
9906.4,20386,0,6644,7.7037,1923.9,114.45,85.875
7787.2,14150,0,6645,4.807,2988.1,77.239,69.199
7788.5,14165,0,6646,5.2233,2787.4,86.275,69.797
7792.7,14150,0,6647,4.9778,2873.4,78.698,65.524
15974,8030.9,0,6647,6.5811,2095.3,87.25,70.825
7796.9,14139,0,6648,4.9597,2886.5,78.541,51.291
7790.7,14141,0,6649,4.8929,2934.5,78.38,51.592
10352,4189.3,0,6649,5.3766,2640.4,81.285,58.347
15973,8011.9,0,6649,6.2158,2178.6,80.304,106.57
7805.9,14151,0,6650,4.8465,2988.4,79.391,88.008
10345,4181.1,0,6650,5.366,2660.9,82.21,56.073
7796,14134,0,6651,4.8092,3002.8,78.318,89.559
10378,4191.8,0,6651,5.7788,2415.2,82.018,69.082
7801,14148,0,6652,4.79,3009.9,77.602,58.197
7797.7,14147,0,6653,5.598,2452.7,77.167,42.182
10368,4193,0,6653,5.862,2417.1,86.57,57.439
7789.5,14138,0,6654,5.9414,2293.3,79.176,66.702
7798.5,14131,0,6655,5.0482,2795.7,76.387,64.802
7809.8,14146,0,6656,5.2882,2660.5,78.664,47.251
7808.3,14153,0,6657,5.3957,2602.4,79.588,39.229
7811.4,14146,0,6658,5.4469,2542.7,77.003,70.546
7808,14148,0,6659,5.8671,2330.4,78.881,57.893
7819.7,14146,0,6660,5.256,2653.3,75.894,69.451
7810.3,14155,0,6661,4.7478,3024,75.674,58.988
7808.8,14139,0,6662,5.0894,2779.9,77.331,79.687
7819,14157,0,6663,5.9673,2258.9,76.372,69.086
7810.4,14161,0,6664,6.5906,2026.3,80.182,43.285
7810,14140,0,6665,5.0587,2830.7,79.669,62.762
7798.4,14140,0,6666,4.9082,2919.7,78.006,76.602
7800.3,14138,0,6667,5.2904,2652.5,78.323,89.331
7807.3,14132,0,6668,5.1188,2778.3,78.891,70.614
9545.3,8206.7,0,6668,5.1581,2688.5,73.569,60.103
7788,14140,0,6669,5.0522,2798.7,77.14,75.248
7792.4,14125,0,6670,5.0064,2842.6,77.724,66.531
7793.7,14135,0,6671,6.0389,2230.5,77.527,84.923
7798.4,14132,0,6672,5.0696,2772.9,75.809,70.388
7797.3,14142,0,6673,5.2457,2628.3,73.918,58.36
7799.2,14136,0,6674,4.9211,2895.8,76.86,73.693
7796.2,14138,0,6675,6.223,2157.5,78.53,62.86
7791.5,14140,0,6676,5.3873,2614.1,80.519,69.173
7793.4,14138,0,6677,5.6164,2462.6,79.032,55.706
7794.4,14155,0,6678,5.1288,2799.7,81.663,43.169
18108,8532.4,0,6679,5.1156,2884,87.876,69.215
17710,15693,0,6687,5.0838,3049.4,96.491,95.853
7225.6,16003,0,6695,5.5552,2588.6,83.552,42.959
7231.4,16006,0,6696,5.7255,2440.6,78.908,81.442
7249.4,16000,0,6698,5.118,2814.8,79.154,41.822
7232.1,15997,0,6699,4.9277,2974.7,80.201,48.731
16128,19341,0,6700,8.3246,1848.4,130.57,61.675
10259,11102,0,6701,4.9494,3036.6,89.047,80.042
10253,11090,0,6702,5.1637,2832.3,84.711,81.102
10253,11090,0,6703,5.2162,2870.5,91.496,63.679
13550,19789,0,6703,6.5382,2177.2,92.017,67.87
10246,11091,0,6704,5.7958,2522.8,92.579,71.177
13657,19635,0,6704,5.4972,2711.9,94.203,49.684
10263,11077,0,6705,5.3862,2685.9,84.511,77.058
10262,11097,0,6706,5.1102,2888.3,86.672,78.331
10258,11089,0,6707,6.392,2209.5,90.161,86.084
13543,19800,0,6708,4.9202,3220.2,100.9,73.414
13622,19789,0,6710,5.894,2567.8,103.13,68.36
10249,19048,0,6711,6.1696,2356.8,93.575,68.784
10225,19037,0,6712,4.6791,3457.2,104.44,69.325
10234,19033,0,6713,5.4862,2738.9,96.285,69.019
10236,19031,0,6714,4.8612,3312.9,106.86,70.933
10241,19034,0,6715,4.7965,3324.1,102.73,59.156
14962,19080,0,6715,6.7942,2116.3,97.986,67.437
10231,19035,0,6716,4.7038,3395.9,101.35,51.852
14958,19105,0,6716,6.691,2211.7,105.09,94.717
10230,19045,0,6717,4.4252,3725.2,105.02,55.518
10240,19038,0,6718,4.5427,3537,100.16,72.048
10250,19051,0,6719,4.7648,3303.1,97.847,63.158
10245,19061,0,6720,5.5396,2672.5,92.031,69.435
10680,6364.2,0,6720,4.793,3096.6,84.902,68.253
10683,6365,0,6721,5.3711,2690.1,86.544,68.002
12361,11663,0,6721,6.3171,2239.6,87.992,70.123
10251,19055,0,6723,5.266,2898.2,96.053,55.587
3832.9,17943,0,6724,5.9298,2283.7,75.417,76.715
3827.7,17946,0,6727,6.0244,2266.8,78.515,99.424
3824.1,17942,0,6728,5.9634,2275.6,76.7,77.829
15882,12535,0,6728,5.8899,2315,76.495,59.132
15875,12537,0,6729,4.3185,3533.4,81.054,61.743
3830.2,17955,0,6730,5.8452,2319.8,74.937,61.501
15876,12541,0,6730,3.9549,3961.9,80.141,72.079
3846,17951,0,6731,5.7547,2355.6,74.426,58.444
8618.7,16092,0,6732,6.5147,2051.8,79.97,65.817
8606.2,16098,0,6734,6.5474,2016.6,77.305,62.726
12318,5216.4,0,6734,5.5632,2503.2,77.379,58.412
12325,5226,0,6735,5.3428,2631.7,75.293,64.149
12316,5216.9,0,6736,5.1577,2743.6,76.061,75.778
13279,5584.4,0,6741,5.0592,2808.4,76.807,76.122
5644.4,14371,0,6751,5.0145,2867.7,78.063,77.327
5645.1,14372,0,6752,4.4032,3431.7,80.19,71.774
5645.6,14364,0,6753,3.8843,4067.9,80.702,101.56
5642.3,14374,0,6754,3.1774,5318.1,78.205,72.102
5646.7,14377,0,6755,4.5008,3326.1,79.5,55.622
17262,13304,0,6755,4.3761,3558.8,89.584,61.062
5657.7,14372,0,6756,5.1428,2796.2,79.156,51.535
14052,11496,0,6756,5.4058,2799.6,96.81,65.323
17277,13320,0,6756,4.158,3748.9,85.035,75.282
5655.8,14376,0,6757,4.702,3129.1,78.194,79.441
14055,11485,0,6757,7.2488,1954.4,98.282,59.496
17017,11770,0,6757,5.3917,2741.2,88.646,69.724
17292,13311,0,6757,5.4018,2619.5,81.544,68.299
5644.6,14391,0,6758,6.6586,2029.2,80.922,76.736
18689,9306.1,0,6758,4.4647,3683.5,106.38,101.39
17020,11755,0,6759,6.2021,2255.9,83.919,71.825
18690,9294.7,0,6759,6.8193,2073.2,95.054,73.413
17013,11755,0,6760,4.3581,3605.8,87.924,63.249
17022,11762,0,6761,5.0293,2938.2,82.92,43.908
17013,11753,0,6762,6.8718,2030.8,89.745,50.667
16429,16135,0,6764,5.5709,2649.5,91.765,95.843
16400,16212,0,6765,4.3707,3746.5,101.02,81.149
16473,16161,0,6766,4.4427,3626.7,96.135,99.498
16566,16174,0,6767,4.3525,3794.1,101.77,89.458
16514,16209,0,6768,4.5884,3431.1,93.404,75.008
19759,9922.5,0,6787,3.9673,3976.4,84.112,51.428
16667,20967,0,6789,5.7039,2436.9,79.334,26.63
16550,8455.7,0,6807,6.3378,2243.4,89.569,100.88
16615,8636.7,0,6808,4.8386,3175.6,94.011,77.637
16565,8335.4,0,6809,4.2963,3592.3,84.539,56.784
16572,8331.2,0,6810,4.3768,3503.2,84.114,81.359
16612,8558.3,0,6811,4.4331,3496.1,88.735,62.336
16715,8637.8,0,6812,6.4868,2144.9,88.439,74.956
16381,10306,0,6814,5.2467,2922.4,89.026,74.709
17016,11775,0,6814,6.1732,2298.4,87.463,44.362
11757,6508.4,0,6818,4.8738,2989.6,79.951,71.795
15849,12533,0,6820,4.898,3012,81.832,59.671
19796,17489,0,6820,5.4537,2873.3,106.18,94.655
11549,6000,0,6821,5.8374,2411.6,84.402,60.307
15857,12529,0,6821,4.0514,3801.5,77.427,62.626
19798,17496,0,6821,5.6149,2651.9,93.635,99.912
11548,5983.3,0,6822,6.242,2243.7,86.28,66.891
5741.9,14253,0,6829,5.8615,2476.7,90.893,77.335
5735.8,14269,0,6830,5.9263,2428.9,89.284,99.319
5749.1,14243,0,6831,6.2171,2275,88.08,63.603
11535,13980,0,6831,6.4434,2145.2,85.171,77.247
11507,13921,0,6832,6.1103,2313.5,86.903,50.983
20113,10652,0,6836,4.5795,3263.1,80.805,82.963
20115,10647,0,6837,4.287,3615.3,84.309,66.85
20101,10649,0,6838,4.5734,3363.8,88.194,76.039
20110,10648,0,6839,4.0627,3851.6,82.153,73.819
20109,10644,0,6840,4.3111,3623.2,86.049,83.953
20102,10639,0,6841,4.228,3704.2,85.508,74.694
20086,10655,0,6842,5.4202,2596.4,79.011,56.057
20110,10656,0,6845,4.1417,3695.7,78.636,83.704
20099,10643,0,6846,4.4705,3418.8,84.241,70.446
13146,3573.7,0,6847,4.8984,2984.1,81.833,56.123
13136,3564.3,0,6848,4.4469,3341.7,78.115,62.354
13140,3566.9,0,6849,4.8326,3018,80.197,58.293
16490,18503,0,6849,3.9387,4246.1,93.641,120.38
16496,18495,0,6850,4.0485,4088.9,97.631,65.486
13139,3560.3,0,6851,4.6711,3176.2,81.778,74.282
16502,18504,0,6851,4.4535,3617.6,98.321,105.72
13011,8426,0,6852,5.737,2746.3,113.81,97.357
13009,8426.1,0,6852,5.7073,2764.1,113.07,95.201
13143,3562.5,0,6852,4.6591,3184.5,81.707,57.958
16495,18490,0,6852,5.0097,3042.9,92.897,86.878
13001,8413.6,0,6853,5.8663,2617.9,108.21,98.234
13140,3569.9,0,6853,4.5546,3259.7,79.899,76.089
13132,3553.1,0,6854,4.3119,3545.4,82.414,77.71
13139,3568.2,0,6855,4.4469,3396.8,82.241,105.54
13136,3565.1,0,6856,4.4812,3353,81.422,62.889
17516,10474,0,6856,6.0771,2351.4,91.189,76.966
13136,3557.3,0,6857,5.3873,2625.8,80.56,83.359
8256,6687.2,0,6858,5.7674,2487.4,84.8,68.891
8265.5,6693.6,0,6859,4.9673,2984.8,82.35,95.938
8271.2,6684.7,0,6860,5.1633,2910.1,82.913,103.51
6756.5,14923,0,6865,6.356,2117.3,79.177,48.972
6755,14904,0,6866,5.6566,2410.6,75.342,79.646
8656.1,12242,0,6870,6.3397,2274.1,96.219,89.472
8664.7,12238,0,6872,6.3352,2223.1,90.237,79.03
8665.1,12245,0,6873,6.4395,2202.1,92.666,57.379
12629,9901.8,0,6877,6.0051,2370.8,88.611,86.316
12633,9902.4,0,6878,6.1798,2319.7,92.148,64.539
12632,9903.1,0,6879,5.7529,2560.6,92.128,82.139
10248,11096,0,6882,6.4698,2182.8,90.91,86.663
10249,11090,0,6883,5.3657,2713.6,86.272,67.551
10245,11085,0,6884,5.3949,2729.7,89.192,82.963
10240,11101,0,6885,4.9712,3081.5,94.031,70.664
10247,11091,0,6886,5.2921,2837.2,93.192,124.56
10242,11086,0,6887,5.2143,2871.9,91.064,81.151
10265,11100,0,6888,5.8039,2474.6,88.744,71.217
17926,17348,0,6891,4.8349,3150.6,88.52,121.5
16655,8161,0,6893,5.0288,3187.5,107.1,56.687
16706,8376.3,0,6894,5.8625,2490.3,92.499,66.869
16606,8383.7,0,6895,6.2143,2351.8,97.67,63.398
15808,10145,0,6896,5.2834,2726.2,82.349,64.119
16594,8636.2,0,6896,4.529,3434.8,89.015,52.011
15807,10135,0,6897,6.0259,2343.3,86.099,44.577
16566,8563.3,0,6897,5.6354,2591.8,90.781,71.758
15816,10148,0,6898,5.3979,2710.5,87.349,66.877
16879,8623.4,0,6898,5.8089,2597.9,102.32,102.19
16949,8654.1,0,6899,4.8596,3230.6,100.16,135.91
6804.5,19152,0,6900,6.3821,2131.6,81.928,61.272
16898,8174.1,0,6900,5.1299,3035.6,98.006,141.86
8610.3,16096,0,6905,6.5557,2036.6,79.885,93.477
8586.5,16089,0,6906,6.8235,1952.7,80.731,66.243
13228,13970,0,6908,6.1922,2330.7,93.139,58.365
7095.6,10980,0,6919,6.6406,1999.4,78.256,50.404
8444.7,10453,0,6921,5.9779,2336.5,84.216,27.272
10388,8675,0,6923,4.4391,3581.8,90.978,114.61
10393,8680.3,0,6924,3.6006,4653.8,84.963,132.35
10395,8674.6,0,6925,4.23,3726.9,84.092,117.28
5798.6,3972.6,0,6942,6.0959,2184.6,73.034,41.838
5808,3928.9,0,6944,6.4679,2016.9,71.479,57.77
5824.8,3928.9,0,6946,6.7506,1923.3,73.047,41.434
5826.6,3917.1,0,6947,6.3167,2075.8,71.885,71.873
5818.1,3917.4,0,6948,5.9121,2263.7,72.306,75.16
5803.1,3924,0,6949,6.7419,1937.4,73.899,94.436
12329,11680,0,6949,4.8156,3126.8,85.982,67.763
20157,20115,0,6949,5.1533,2908.9,86.875,51.156
5809.9,3913.6,0,6950,6.159,2104.4,67.922,56.937
12342,11683,0,6950,4.7921,3227.6,92.471,58.371
20159,20116,0,6950,4.6136,3326.4,84.56,69.598
20164,20113,0,6951,4.4095,3508.6,83.202,44.849
7229.6,16003,0,6963,6.0555,2275.7,79.041,38.699
7237.5,16005,0,6965,6.3306,2213.6,82.016,66.048
7233,16006,0,6968,6.5948,2080.6,82.964,64.256
10473,13169,0,6968,5.3485,2784.9,92.384,36.623
7228.3,16008,0,6969,6.03,2303.8,80.557,55.511
10468,13171,0,6969,5.0922,2944.1,90.509,96.726
7240.4,16002,0,6970,5.619,2497,78.954,59.778
10489,13179,0,6970,5.0351,3025.9,93.514,72.455
7236.2,16001,0,6971,6.0272,2290.3,79.369,70.091
10464,13159,0,6971,5.0625,2983.4,92.02,76.458
7231,15999,0,6972,6.5565,2083.5,81.578,48.097
10470,13180,0,6972,5.0751,2977.1,92.191,82.175
7239.6,16005,0,6973,6.0221,2283.7,78.565,44.614
10478,13166,0,6973,5.104,2901.2,87.425,43.472
10468,13180,0,6974,4.9845,3030.1,90.742,44.998
10485,13180,0,6975,4.5226,3378,85.74,39.821
10492,13171,0,6976,5.0473,2975.4,89.913,44.368
10486,13173,0,6977,5.006,3021.7,91.332,91.901
10484,13163,0,6978,5.2875,2869.8,96.398,127.83
10482,13179,0,6979,5.0733,2967.7,91.091,64.161
10469,13163,0,6980,5.2786,2853,94.379,84.74
10471,13172,0,6981,6.9984,1980.4,90.955,41.473
16349,7734.7,0,6986,4.0224,3982.2,84.708,103.69
12323,5225.6,0,6987,5.8921,2378.7,82.136,59.162
12592,15904,0,7004,5.9767,2442.3,92.648,88.713
12583,15899,0,7005,6.2754,2308.5,94.41,68.115
12588,15923,0,7006,6.3343,2303.2,95.709,66.395
12568,15891,0,7008,6.4757,2237.2,97.126,87.184
12587,15904,0,7009,6.1023,2399.2,95.033,64.655
21972,19735,0,7023,8.2651,2294.9,98.852,91.393
18684,17464,0,7029,5.0504,2833,79.093,93.667
12640,6585.1,0,7031,5.5319,2508.9,78.912,78.907
12645,6585,0,7032,6.0249,2247.4,78.572,72.088
12628,6598.8,0,7034,5.6594,2448,79.943,48.69
20978,15827,0,7042,6.2526,2274.6,89.454,46.106
9893.6,10518,0,7046,6.3241,2249.5,89.34,80.938
8618.3,16100,0,7080,6.8503,1916.9,78.735,54.541
16686,21593,0,7086,4.4232,3452.1,83.4,40.362
16689,21597,0,7087,4.2374,3610.2,80.61,64.541
13675,5348.8,0,7091,5.3075,2695.7,79.738,63.19
13673,5359.4,0,7092,6.1557,2266.6,82.639,59.915
13685,5345.7,0,7093,5.4644,2593.2,79.892,61.936
13678,5350.5,0,7094,5.6056,2508.4,79.331,42.434
13676,5354.6,0,7095,5.6965,2468,80.001,63.096
5594.5,14425,0,7116,5.2553,2805.6,86.219,35.059
17023,7899.8,0,7116,7.397,2013.7,113.43,65.365
5581.3,14432,0,7117,5.0737,2939.5,85.716,72.081
17008,7901.4,0,7117,7.5173,1998.6,116.39,93.221
5591.7,14429,0,7118,5.1667,2860.5,85.234,47.196
17011,7909.7,0,7118,6.9378,2219.8,118.69,68.074
5595.2,14434,0,7119,5.2964,2688.8,77.644,50.628
5596.9,14421,0,7120,4.7608,3134.5,82.206,72.619
19768,9944.1,0,7134,5.0478,2878.2,82.776,73.678
19769,9926.3,0,7135,3.9166,4080.5,86.453,79.928
6624.4,17942,0,7136,5.4575,2639.8,85.12,75.82
19760,9937.8,0,7136,6.1234,2232.3,81.073,60.867
6617.9,17935,0,7137,4.6603,3184.1,81.196,75.315
6614.8,17933,0,7138,5.5009,2653.1,89.403,104.49
6637.3,17923,0,7139,5.5477,2581.1,84.631,102.92
6623.5,17924,0,7140,5.4745,2634.4,86.019,90.836
17099,21214,0,7140,7.0304,1964.8,82.727,57.265
6622,17924,0,7141,5.7116,2470.3,83.598,92.891
17100,21234,0,7141,5.7782,2534.1,83.892,67.501
6623.7,17928,0,7142,5.2735,2763.6,85.939,71.861
6850.7,7544.2,0,7142,6.6971,2034,82.238,71.305
17111,21219,0,7142,5.4111,2709.2,79.929,73.811
6634,17932,0,7143,5.4439,2665.4,86.581,103.55
6869,7548,0,7143,7.122,1909.5,85.381,61.602
17112,21224,0,7143,5.4547,2721.8,83.093,38.868
6617.9,17924,0,7144,5.9616,2389.8,88.782,115.55
17110,21213,0,7144,5.9074,2490.6,86.816,121.96
6632,17915,0,7145,5.434,2599.9,80.351,74.573
17955,17385,0,7149,4.9531,3017.6,86.631,66.001
17955,17394,0,7150,4.1388,3894.7,92.263,74.081
17934,17378,0,7151,5.0687,2939.7,87.74,84.077
11156,5424.8,0,7171,4.5727,3237,77.746,66.16
11150,5424,0,7172,4.9254,2928,77.291,55.062
11154,5414.7,0,7173,5.8111,2343.8,75.481,66.425
18674,6404.6,0,7183,4.5285,3341.7,84.469,92.534
18667,6407.6,0,7184,4.5772,3314.3,85.814,85.463
18674,6403.6,0,7185,5.1882,2765.6,81.664,69.961
15862,12544,0,7186,4.194,3657,79.566,64.146
15872,12546,0,7187,4.178,3725.5,83.241,56.593
15876,12542,0,7188,4.1279,3755.8,81.232,65.741
15883,12547,0,7189,3.995,3867.5,77.457,82.297
14811,19819,0,7190,4.878,3053.8,84.885,66.305
15872,12541,0,7190,4.625,3271.7,84.469,70.847
14818,19821,0,7191,3.9558,4059.5,86.574,87.824
15876,12537,0,7191,4.0832,3780.1,79.166,84.231
14811,19819,0,7192,4.7646,3177.5,87.211,65.101
15879,12534,0,7192,4.0668,3787.3,78.313,66.378
14819,19814,0,7193,4.9028,3065.9,87.061,79.916
15880,12550,0,7193,4.1102,3757.3,79.79,109.25
19201,20471,0,7193,5.3761,2869.1,102.06,112.8
15874,12541,0,7194,4.526,3266.6,77.016,45.108
19191,20467,0,7194,5.2213,2968.4,100.75,64.961
11657,6495.2,0,7196,5.026,2956.6,86.743,68.916
11643,6535.2,0,7197,4.3815,3478.7,80.694,80.767
11409,6393,0,7198,6.1857,2223.7,81.991,45.423
11383,6333.3,0,7199,4.9468,3039,88.159,63.723
7250.1,9729.9,0,7206,5.8636,2379.4,83.312,70.017
16508,18520,0,7208,4.5873,3401.1,90.959,70.945
16516,18512,0,7209,4.9077,3153.8,94.87,92.383
16508,18506,0,7210,4.2371,3768.1,91.216,90.57
16504,18516,0,7211,4.9677,3085.6,92.818,65.807
16505,18509,0,7212,5.4211,2762.3,93.524,56.917
16493,18529,0,7213,4.386,3679.9,96.62,88.792
16502,18521,0,7214,4.3503,3684.8,93.682,113.56
16503,18513,0,7215,4.3823,3644.9,93.891,114.61
13737,5035.8,0,7216,5.0731,2820.1,78.527,88.982
16501,18504,0,7216,4.6074,3422.3,95.065,83.862
13732,5031.5,0,7217,5.9911,2279.5,78.635,45.755
16490,18510,0,7217,5.0642,3032.6,94.929,103.07
16497,18512,0,7218,4.5017,3507.6,92.962,117.16
16498,18493,0,7219,5.593,2630.5,91.532,119
16501,18495,0,7220,4.6915,3319.5,93.481,75.189
16493,18504,0,7221,4.7374,3294.6,94.394,119.77
13695,5353.9,0,7238,5.8379,2394.2,80.729,80.361
13682,5334.4,0,7239,6.2127,2228.6,83.137,61.777
12347,20239,0,7252,5.9309,2371.4,82.044,77.029
5227.2,11812,0,7254,5.6054,2447.5,75.467,83.478
5227.7,11822,0,7255,5.2156,2742.2,79.202,105.22
5224.9,11810,0,7256,5.6672,2446.1,78.648,54.601
5234,11804,0,7257,5.2876,2676.8,78.596,69.928
5243.5,11811,0,7258,5.1529,2784.8,79.192,51.634
5234.6,11793,0,7260,5.9089,2330.1,79.725,47.402
17244,21983,0,7269,11.068,1761.5,112.08,124.41
17259,21962,0,7270,10.369,1738.9,107.16,100.74
19760,9950.8,0,7274,6.5938,2068.5,84.563,55.084
15526,15239,0,7282,6.0195,2303.7,83.575,86.831
15524,15247,0,7283,5.506,2617.8,86.964,49.868
15531,15246,0,7284,5.2491,2732.3,82.689,56.621
20396,12479,0,7293,4.9586,2890.6,77.397,71.001
13146,3571,0,7294,4.2777,3504.1,77.315,82.48
20392,12465,0,7294,4.3973,3436.8,79.686,94.287
13147,3571.6,0,7295,4.3057,3524.9,80.95,58.874
16682,13242,0,7295,5.2526,2803.5,85.664,69.352
20396,12460,0,7295,4.0726,3857.7,84.707,89.491
16674,13245,0,7296,4.0777,3908.3,86.586,113.24
16675,13256,0,7297,4.0845,3850.1,83.614,88.47
16681,13249,0,7298,4.205,3745.1,86.019,106.13
16677,13246,0,7299,4.2972,3635.3,85.876,80.814
5211.3,12172,0,7300,5.782,2325.9,74.311,70.496
5211.6,12169,0,7301,4.5622,3148.7,72.654,100.58
5204,12158,0,7302,5.8579,2305.1,75.648,64.442
21143,15028,0,7321,5.461,2741.5,84.73,93.29
21136,15033,0,7322,3.8598,4239.4,83.912,88.537
12392,9754.5,0,7331,5.6021,2517.2,78.978,42.545
8630.2,7619.3,0,7341,6.1746,2181.6,76.283,83.124
9551.8,9315.3,0,7366,7.0195,1981.8,92.403,91.98
12713,9452.1,0,7367,5.8026,2441.6,83.211,63.481
10713,6372.7,0,7368,5.4806,2653,89.45,80.201
10715,6376.8,0,7369,6.3215,2210.8,88.752,54.849
10697,6374.9,0,7370,5.5122,2650.8,91.238,69.918
10693,6374.2,0,7371,5.2349,2826.5,90.839,123.76
12346,11680,0,7371,5.8187,2474,87.694,36.666
5229.5,11821,0,7372,5.2469,2745.7,81.711,83.376
10695,6385.5,0,7372,5.4393,2650.9,86.965,93.707
12356,11693,0,7372,5.8803,2435.4,86.674,63.46
7941,11153,0,7373,5.0858,2769.5,73.857,15.957
10705,6379.9,0,7373,5.223,2848.9,92.067,80.617
7932.7,11148,0,7375,6.0245,2273.4,78.743,23.893
7928,11152,0,7377,6.0385,2281.7,80.428,18.979
7940.6,11154,0,7378,6.1646,2253.2,83.239,65.729
7929.8,11155,0,7379,5.9014,2361,81.447,30.852
4479.8,14676,0,7384,6.6851,2035,83.869,66.863
4484.6,14677,0,7387,6.4429,2115.5,82.481,78.42
15875,12548,0,7387,4.3348,3559.6,84.16,57.769
15877,12544,0,7388,4.1101,3777.6,81.231,76.383
3823.6,17920,0,7396,6.4603,2075.5,78.617,72.861
3818,17930,0,7397,6.5822,2010.2,76.964,51.969
3817.7,17946,0,7399,6.1402,2202,77.733,70.86
20265,17057,0,7400,5.816,2442.4,85.339,61.13
20263,17048,0,7401,5.2854,2755.2,84.959,62.862
20284,17051,0,7402,5.2614,2722.6,82.834,54.041
20281,17048,0,7403,5.3042,2761.7,88.797,49.552
20279,17051,0,7404,5.7459,2460.6,85.458,50.681
16382,10321,0,7406,4.8666,3175.7,84.385,71.871
16369,10319,0,7407,5.0061,3067.3,85.155,47.649
5732.9,14291,0,7416,6.5097,2131.7,83.531,74.125
5730.3,14303,0,7417,5.7589,2526.1,88.191,53.95
5743.9,14287,0,7418,5.1175,2941.7,90.204,87.487
5747.4,14282,0,7419,5.1412,2899.2,88.081,65.964
6552.5,10227,0,7419,6.1374,2189.4,76.796,70.764
5734,14284,0,7420,5.0033,2953.4,83.886,76.744
5743.3,14288,0,7421,5.2353,2807.4,85.673,88.125
