,x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood,sigma [nm],dx,dy
3570,47712.12937584877,66019.70891537437,0,2262,17.779,591.65,58.037,63.083,157.36,-0.1293758487722727,1.2910846256281996
3571,47742.132067559396,66018.70576531155,0,2263,21.796,467.13,59.466,57.787,155.49,-0.13206755939753284,1.2942346884459524
3572,47736.13747010001,66019.6994808876,0,2265,15.139000000000001,743.96,56.89,53.395,163.12,-0.13747010000632548,1.3005191123939934
3573,47766.14018095698,66063.69634657726,0,2266,22.494,300.77,61.06399999999999,43.047,117.4,-0.14018095697943372,1.3036534227484897
3574,64545.14018095698,30382.696346577253,0,2266,20.180999999999997,307.91,60.123000000000005,70.172,111.01,-0.14018095697943372,1.3036534227484897
3575,47745.14289822306,66043.69321756849,0,2267,15.062999999999999,646.14,61.223,51.983000000000004,145.28,-0.1428982230580672,1.3067824315061092
3576,47770.14562191174,66042.69009388672,0,2268,22.053,494.39,58.218999999999994,58.958,162.1,-0.14562191173701386,1.309906113278955
3577,47760.148352036515,66036.68697555733,0,2269,21.41,464.2,58.49,61.672,153.3,-0.14835203651106152,1.3130244426791324
3578,16537.153831648324,68893.68075505718,0,2271,25.795,277.58,58.437,67.252,125.44,-0.15383164832361146,1.3192449428098953
3579,47755.15383164832,66005.68075505718,0,2271,17.802,633.61,57.761,58.023,165.04,-0.15383164832361146,1.3192449428098953
3580,47722.15933716646,66050.6745562712,0,2273,21.575,414.16,62.441,70.929,140.42,-0.15933716645402035,1.3254437287952312
3581,47754.162099674126,66072.67146508448,0,2274,20.656,397.24,61.966,65.366,132.58,-0.16209967412539164,1.328534915513624
3582,16550.16486869886,68909.66837940247,0,2275,20.939,297.82,58.123000000000005,67.622,112.94,-0.16486869886059138,1.3316205975319724
3583,47762.16486869886,66015.66837940247,0,2275,17.988,601.73,57.193000000000005,55.967,161.15,-0.16486869886059138,1.3316205975319724
3584,69765.16486869886,29372.66837940247,0,2275,23.764,254.63,58.93600000000001,49.981,107.88,-0.16486869886059138,1.3316205975319724
3585,47754.16764425416,66026.66529925054,0,2276,17.813,369.87,60.283,76.764,114.06,-0.16764425415440748,1.33470074946238
3586,47770.1704263535,66008.66222465408,0,2277,16.904,700.32,55.205,77.734,171.16,-0.1704263535016278,1.337775345916951
3587,47714.176010238334,66052.65609222915,0,2279,19.984,446.31,60.096000000000004,59.184,141.04,-0.17601023833543283,1.3439077708470009
3588,79921.17601023834,7659.356092229153,0,2279,21.156999999999996,371.73,57.081,62.758,132.85,-0.17601023833543283,1.3439077708470009
3589,47716.18162046132,66046.64998233078,0,2281,17.819000000000003,403.78,60.458,69.745,120.75,-0.18162046132030973,1.3500176692189527
3590,47736.18725713041,66036.64389516207,0,2283,18.24,572.34,57.117,61.342,157.43,-0.18725713041456168,1.356104837929641
3591,47733.19861023877,66054.63178982605,0,2287,19.415,511.42,59.33,59.715,151.61,-0.19861023876440376,1.3682101739545547
3592,47762.20146521336,66063.62877801542,0,2288,15.662,471.33,59.019,71.78399999999999,122.62,-0.2014652133550725,1.3712219845737939
3593,21627.204326893938,66130.62577206494,0,2289,10.435,737.68,61.086000000000006,93.41,120.44,-0.20432689393660036,1.3742279350624453
3594,47721.21007042705,66005.6197778459,0,2291,17.099,371.69,62.373999999999995,84.186,109.93,-0.21007042705138496,1.3802221540964021
3595,16572.212952306574,62673.61678962813,0,2292,19.137999999999998,321.19,55.559,70.63,112.25,-0.2129523065742175,1.383210371865916
3596,47745.21584094607,66035.61380737205,0,2293,23.846999999999998,328.56,61.229,51.582,130.15,-0.21584094606706078,1.3861926279532581
3597,47720.21873635903,66030.61083110303,0,2294,17.74,478.43,57.528,50.263999999999996,137.02,-0.21873635902470268,1.3891688969705331
3598,47743.22163855894,66030.60786084647,0,2295,20.055,427.19,60.995,44.118,136.72,-0.22163855894193107,1.3921391535298455
3599,34766.224547559315,67875.60489662776,0,2296,21.224,391.01,55.978,40.599000000000004,137.05,-0.2245475593135339,1.3951033722432984
3600,47727.224547559315,66064.60489662776,0,2296,15.439,832.94,53.853,71.104,177.8,-0.2245475593135339,1.3951033722432984
3601,47747.22746337364,66024.60193847227,0,2297,21.256,411.81,60.476000000000006,60.6,139.79,-0.22746337363429908,1.3980615277229962
3602,47733.2303860154,66076.59898640541,0,2298,16.76,762.92,57.575,71.874,175.02,-0.23038601539901446,1.4010135945810434
3603,47719.2333154981,66024.59604045257,0,2299,17.338,413.88,61.025,46.038000000000004,120.22,-0.23331549810246804,1.4039595474295443
3604,47733.242145126795,66006.58723953196,0,2302,13.297,886.27,54.909,78.475,167.43,-0.24214512679313643,1.4127604680388057
3605,47752.2451021082,66023.58431828902,0,2303,16.935,561.68,58.266000000000005,45.31399999999999,146.73,-0.24510210819942158,1.4156817109701598
3606,47755.25103680974,66064.5784945514,0,2305,16.663,824.52,56.255,95.417,184.02,-0.25103680974481274,1.4215054485978929
3607,47767.25401455687,66058.57559210749,0,2306,21.108,601.56,59.218999999999994,62.152,176.41,-0.2540145568734945,1.42440789251848
3608,37915.2569992529,77022.57269598068,0,2307,6.2197,1540.0,63.033,108.16,127.32,-0.25699925289921766,1.4273040193263533
3609,16509.259990911316,68909.56980619636,0,2308,20.093,370.81,55.67,66.827,128.7,-0.2599909113167701,1.4301938036336164
3610,37917.25999091132,77023.56980619636,0,2308,6.0122,1526.0,68.20100000000001,110.55,120.91,-0.2599909113167701,1.4301938036336164
3611,47756.25999091132,66020.56980619636,0,2308,18.66,485.41,60.135,48.196000000000005,141.93,-0.2599909113167701,1.4301938036336164
3612,37912.26298954562,77030.56692277995,0,2309,6.2729,1360.6,69.55199999999999,106.91,115.67,-0.2629895456209397,1.4330772200523731
3613,37923.265995169306,77028.56404575681,0,2310,11.175999999999998,721.79,59.416000000000004,75.362,125.49,-0.26599516930651446,1.4359542431947283
3614,47776.265995169306,66033.56404575681,0,2310,17.06,486.26,59.762,50.20399999999999,133.07,-0.26599516930651446,1.4359542431947283
3615,75715.2659951693,30470.564045756804,0,2310,10.111,604.67,61.099,96.835,102.7,-0.26599516930651446,1.4359542431947283
3616,47779.26900779587,66015.56117515232,0,2311,20.451,634.38,61.486000000000004,82.165,176.44,-0.2690077958682821,1.4388248476727852
3617,21571.2720274388,66151.5583109919,0,2312,14.481,740.44,58.004,57.163999999999994,156.15,-0.27202743880103064,1.4416890080986486
3618,47697.2720274388,66024.5583109919,0,2312,20.816999999999997,287.86,62.659,76.479,106.75,-0.27202743880103064,1.4416890080986486
3619,75696.2720274388,30455.558310991903,0,2312,15.700999999999999,386.38,61.163000000000004,72.335,106.45,-0.27202743880103064,1.4416890080986486
3620,47729.2750541116,66035.55545330091,0,2313,16.996,563.75,56.368,30.39,148.66,-0.275054111599548,1.4445466990844225
3621,47736.278087827755,66044.55260210476,0,2314,18.119,474.32,58.636,59.576,137.59,-0.27808782775862195,1.4473978952422109
3622,34814.28112858187,67923.5497574216,0,2315,22.748,466.38,56.526,49.165,161.95,-0.281128581869019,1.4502425783965853
3623,47726.28112858187,66021.5497574216,0,2315,17.159000000000002,752.09,58.622,69.181,176.33,-0.281128581869019,1.4502425783965853
3624,47727.2841762929,66015.54691924078,0,2316,16.59,482.56,58.775,54.812,130.37,-0.284176292905418,1.4530807592219925
3625,47738.28723086094,66017.54408754439,0,2317,16.801,475.16,58.50899999999999,62.931000000000004,130.42,-0.2872308609384768,1.4559124556053447
3626,47730.29029218604,66039.54126231457,0,2318,22.016,388.16,63.56,46.493,135.76,-0.2902921860388526,1.458737685433556
3627,34818.293360168274,67946.53844353341,0,2319,13.73,828.47,55.093,89.91,162.87,-0.29336016827720335,1.46155646659354
3628,47736.29643470772,66003.53563118303,0,2320,19.908,491.15,56.98,69.318,152.42,-0.2964347077241861,1.4643688169722104
3629,34847.29951570445,67955.53282524554,0,2321,22.965999999999998,276.81,61.185,58.961999999999996,112.91,-0.2995157044504589,1.4671747544564804
3630,47737.29951570445,66021.53282524554,0,2321,17.055,619.83,55.504,65.755,159.32,-0.2995157044504589,1.4671747544564804
3631,47734.302603058524,66056.53002570306,0,2322,16.518,406.81,61.129,78.543,114.41,-0.302603058526679,1.4699742969332636
3632,47756.305696670024,66052.52723253772,0,2323,18.448,466.95,63.07,65.128,135.2,-0.3056966700235039,1.472767462289474
3633,16493.30879643901,68932.52444573159,0,2324,21.386999999999997,404.6,58.275,65.381,140.92,-0.3087964390115912,1.4755542684120244
3634,47712.308796439014,66019.52444573159,0,2324,16.366,642.65,57.074,38.364000000000004,156.96,-0.3087964390115912,1.4755542684120244
3635,47748.31190226556,66059.52166526682,0,2325,16.36,537.54,58.534,59.016999999999996,138.67,-0.31190226556159834,1.478334733187829
3636,16512.315014049746,68939.5188911255,0,2326,21.625999999999998,309.99,58.571000000000005,76.538,118.63,-0.3150140497441832,1.481108874503801
3637,47745.315014049746,66014.5188911255,0,2326,16.604,682.46,54.983999999999995,62.763000000000005,166.63,-0.3150140497441832,1.481108874503801
3638,16572.31813169163,68899.51612328975,0,2327,20.171,418.55,56.923,70.917,138.96,-0.3181316916300029,1.4838767102468544
3639,47729.31813169163,66048.51612328975,0,2327,15.58,609.9,56.645,56.83,146.51,-0.3181316916300029,1.4838767102468544
3640,554.0612550912897,73487.5133617417,0,2328,12.624,629.22,46.555,62.326,134.71,-0.32125509128971513,1.4866382583039017
3641,47723.32438414879,66013.51060646343,0,2329,15.380999999999998,467.11,59.294,66.07600000000001,120.18,-0.32438414879397726,1.4893935365618576
3642,47716.327518764214,66049.50785743709,0,2330,14.368,419.28,62.485,70.93,104.4,-0.32751876421344717,1.4921425629076346
3643,47742.33380426908,66040.50237806859,0,2332,14.78,557.97,55.933,68.362,133.29,-0.33380426908064,1.4976219314103092
3644,47740.33695495867,66042.49964769065,0,2333,18.014,506.0,58.836000000000006,67.618,142.81,-0.33695495866967784,1.5003523093410325
3645,13727.340110806457,77370.49692349309,0,2334,19.344,432.33,58.406000000000006,45.42,136.39,-0.3401108064565534,1.5030765069072323
3646,47730.34011080646,66003.49692349309,0,2334,17.13,545.53,61.121,59.681000000000004,143.39,-0.3401108064565534,1.5030765069072323
3647,47779.34327171251,66046.494205458,0,2335,16.467,491.87,58.67100000000001,51.426,131.11,-0.3432717125119242,1.5057945419958214
3648,34808.3464375769,67924.4914935675,0,2336,21.011,352.09,61.07899999999999,56.656000000000006,124.61,-0.3464375769064479,1.5085064324937134
3649,47754.3464375769,66026.4914935675,0,2336,20.23,505.56,60.302,49.711000000000006,154.43,-0.3464375769064479,1.5085064324937134
3650,47719.34960829971,66032.48878780371,0,2337,17.307000000000002,388.05,62.711999999999996,52.641999999999996,113.96,-0.3496082997107819,1.5112121962878218
3651,34823.352783780996,67922.48608814874,0,2338,18.738,343.76,61.15,48.263999999999996,112.53,-0.3527837809955837,1.5139118512650602
3652,47751.352783780996,66041.48608814874,0,2338,16.772000000000002,657.41,56.04,53.585,162.47,-0.3527837809955837,1.5139118512650602
3653,47759.35596392083,66044.48339458469,0,2339,18.642,530.3,58.82899999999999,56.668,150.96,-0.355963920831511,1.5166054153123432
3654,34810.35914861929,67938.48070709368,0,2340,17.563,407.51,59.256,110.54,121.46,-0.35914861928922115,1.5192929063165823
3655,47785.35914861929,66040.48070709368,0,2340,24.171999999999997,400.02,62.898,48.163999999999994,148.32,-0.35914861928922115,1.5192929063165823
3656,34831.36233777644,67985.47802565784,0,2341,18.174,469.04,56.114,84.73700000000001,138.76,-0.36233777643937176,1.5219743421646925
3657,47707.36233777644,66016.47802565784,0,2341,15.370999999999999,621.4,60.739,53.236999999999995,144.24,-0.36233777643937176,1.5219743421646925
3658,47751.36553129235,66066.47535025925,0,2342,20.419,352.89,65.949,82.411,119.09,-0.3655312923526204,1.5246497407435866
3659,47741.3687290671,66052.47268088006,0,2343,16.032,614.29,56.724,61.412,150.31,-0.3687290670996245,1.527319119940179
3660,47738.37193100075,65997.47001750236,0,2344,20.391,464.22,60.308,46.368,147.13,-0.37193100075104174,1.5299824976413823
3661,47769.375136993374,66007.46736010826,0,2345,22.127,467.7,59.394,52.288000000000004,157.33,-0.3751369933775295,1.5326398917341106
3662,16512.37834694505,62700.464708679894,0,2346,23.548000000000002,289.96,60.52,76.89,119.16,-0.37834694504974536,1.5352913201052778
3663,47715.37834694505,66056.4647086799,0,2346,18.406,556.85,57.248999999999995,47.028,155.53,-0.37834694504974536,1.5352913201052778
3664,16606.38156075584,62689.46206319936,0,2347,18.918,542.04,51.908,49.928999999999995,160.15,-0.381560755838347,1.5379368006417968
3665,47814.381560755835,66035.46206319936,0,2347,19.980999999999998,281.73,62.996,49.315,101.93,-0.381560755838347,1.5379368006417968
3666,47705.38477832582,66039.45942364878,0,2348,21.118000000000002,543.58,56.431999999999995,75.488,168.89,-0.3847783258139918,1.5405763512305812
3667,47730.387999555045,66027.45679001024,0,2349,19.808,355.24,60.466,44.781000000000006,120.06,-0.3879995550473373,1.543209989758545
3668,16537.39122434361,68916.45416226589,0,2350,18.586,578.81,52.87,46.026,165.26,-0.39122434360904096,1.5458377341126008
3669,47706.391224343606,66085.45416226589,0,2350,16.935,458.61,59.208999999999996,73.992,127.36,-0.39122434360904096,1.5458377341126008
3670,47741.39445259157,66007.45154039781,0,2351,20.935,371.88,60.541000000000004,51.122,129.11,-0.3944525915697605,1.5484596021796633
3671,47728.397684199,66042.44892438815,0,2352,16.674,777.02,55.13,80.958,179.9,-0.3976841990001534,1.5510756118466458
3672,47712.40091906597,66034.44631421899,0,2353,17.374000000000002,553.38,55.553000000000004,51.364,149.77,-0.40091906597087706,1.5536857810004612
3673,47721.41064222483,66011.43851857574,0,2356,20.162,572.43,60.588,82.764,165.2,-0.4106422248316087,1.5614814242520427
3674,47769.41388913067,66035.43593158977,0,2357,20.775,276.22,60.588,75.54899999999999,104.64,-0.41388913067023114,1.5640684102223263
3675,47744.4171387964,66001.43335035488,0,2358,22.923000000000002,394.53,60.574,91.095,142.8,-0.41713879640247215,1.5666496451140124
3676,47747.42690335367,66053.42564097782,0,2361,19.605999999999998,364.56,62.602,51.435,119.96,-0.4269033536674816,1.5743590221866095
3677,16571.430163059682,68916.42308256836,0,2362,22.13,399.39,57.549,52.188,143.71,-0.43016305968077206,1.576917431633034
3678,47729.43342502594,66026.42052982056,0,2363,14.88,567.99,56.07899999999999,51.925,135.57,-0.4334250259409686,1.5794701794354276
3679,16544.439955339483,68928.41544123835,0,2365,19.192,531.64,55.263000000000005,40.199,158.14,-0.4399553394847106,1.5845587616557752
3680,47724.43995533948,66014.41544123835,0,2365,16.145,756.79,55.693999999999996,61.313,173.57,-0.4399553394847106,1.5845587616557752
3681,16541.446493494863,68905.41037508806,0,2367,16.119,632.03,54.905,65.703,156.11,-0.44649349486396755,1.5896249119429606
3682,47741.449765263416,66049.40785038017,0,2368,19.359,336.92,62.033,48.306000000000004,112.9,-0.44976526341855805,1.5921496198289014
3683,79945.44976526342,7721.807850380171,0,2368,21.648000000000003,284.44,54.161,48.221000000000004,114.5,-0.44976526341855805,1.5921496198289014
3684,47721.45303869264,65998.4053312266,0,2369,17.562,513.43,55.966,47.461000000000006,143.8,-0.453038692644,1.5946687733922922
3685,47737.45631368261,66048.40281760949,0,2370,20.192999999999998,507.74,60.593,44.333999999999996,154.27,-0.4563136826109509,1.5971823905200466
3686,47702.45959013339,66033.40030951091,0,2371,20.509,400.29,61.56100000000001,63.497,132.73,-0.4595901333900682,1.5996904890990782
3687,47785.462867945054,66043.39780691298,0,2372,18.868,497.31,56.631,58.095,147.42,-0.4628679450520095,1.6021930870163001
3688,47761.466147017665,66013.39530979784,0,2373,22.213,401.6,61.278,38.515,141.48,-0.4661470176674323,1.604690202158627
3689,47766.46942725131,66043.3928181476,0,2374,21.269000000000002,336.8,60.727,50.056999999999995,121.88,-0.4694272513069941,1.6071818524129713
3690,47697.47270854604,66031.39033194433,0,2375,17.868,539.92,56.235,43.773999999999994,149.46,-0.47270854604135254,1.6096680556662468
3691,16538.47599080194,68948.38785117019,0,2376,18.359,468.51,53.341,64.273,142.3,-0.4759908019411651,1.6121488298053674
3692,47775.47599080194,66035.38785117019,0,2376,23.034000000000002,453.01,59.94,51.923,156.98,-0.4759908019411651,1.6121488298053674
3693,16537.502271459576,68933.36819827877,0,2384,19.858,412.15,55.821000000000005,61.917,136.84,-0.5022714595749177,1.6318017212383749
3694,47730.505557869146,66042.36576556174,0,2385,18.658,383.41,58.162,70.009,122.22,-0.5055578691434063,1.6342344382612093
3695,21614.508844240583,66139.36333809496,0,2386,7.7944,1214.2,62.431000000000004,89.949,131.74,-0.5088442405839243,1.6366619050390243
3696,16582.512130473966,68918.36091586054,0,2387,19.005,631.64,54.648,64.059,174.98,-0.5121304739671294,1.639084139458733
3697,21618.512130473966,66145.36091586054,0,2387,6.959,1430.4,59.547,62.974,135.06,-0.5121304739671294,1.639084139458733
3698,47800.512130473966,65992.36091586054,0,2387,20.649,441.09,56.29,64.943,146.03,-0.5121304739671294,1.639084139458733
3699,16541.515416469363,68891.3584988406,0,2388,19.149,474.03,56.835,67.187,144.57,-0.5154164693636789,1.6415011594072495
3700,21608.515416469363,66140.3584988406,0,2388,8.3826,1052.9,65.497,90.95200000000001,125.72,-0.5154164693636789,1.6415011594072495
3701,47782.51541646937,66025.3584988406,0,2388,20.018,425.64,59.108999999999995,54.787,137.32,-0.5154164693636789,1.6415011594072495
3702,21612.518702126843,66138.35608701722,0,2389,7.3527,1395.7,59.482,65.142,139.06,-0.5187021268442303,1.6439129827714867
3703,21618.52198734648,66145.35368037256,0,2390,6.3771,1363.3,65.029,90.94,119.65,-0.5219873464794417,1.6463196274383585
3704,47768.52198734648,66061.35368037256,0,2390,21.348000000000003,379.35,58.222,52.696000000000005,134.09,-0.5219873464794417,1.6463196274383585
3705,21613.52527202834,66131.3512788887,0,2391,5.9966,1670.0,66.306,111.75,129.06,-0.5252720283399699,1.648721111294779
3706,47723.52527202834,66047.3512788887,0,2391,20.159000000000002,288.06,63.538999999999994,48.70399999999999,103.73,-0.5252720283399699,1.648721111294779
3707,21607.528556072495,66141.34888254777,0,2392,6.5786,1319.8,65.16199999999999,121.55,120.13,-0.528556072496473,1.6511174522276604
3708,21612.53183937902,66152.34649133187,0,2393,7.2194,1341.7,63.848,74.061,131.4,-0.5318393790196079,1.6535086681239173
3709,47715.53183937902,66030.34649133187,0,2393,18.910999999999998,317.97,60.332,67.64399999999999,107.56,-0.5318393790196079,1.6535086681239173
3710,69810.53183937902,29364.346491331875,0,2393,23.475,235.09,60.542,67.256,100.6,-0.5318393790196079,1.6535086681239173
3711,21610.53512184798,66138.34410522314,0,2394,7.6381,1315.5,58.961999999999996,73.64699999999999,138.32,-0.5351218479800329,1.655894776870463
3712,21615.538403379447,66141.34172420365,0,2395,6.4803,1561.1,60.387,88.383,134.3,-0.5384033794484049,1.6582757963542114
3713,16526.541683873496,68904.33934825554,0,2396,18.88,489.46,55.637,57.42100000000001,147.93,-0.5416838734953817,1.660651744462075
3714,21593.541683873496,66148.33934825554,0,2396,7.31,1269.4,64.54899999999999,92.12899999999999,127.7,-0.5416838734953817,1.660651744462075
3715,47731.5416838735,66060.33934825554,0,2396,22.555,325.01,61.26,52.42100000000001,123.94,-0.5416838734953817,1.660651744462075
3716,21621.544963230193,66149.33697736092,0,2397,8.0307,1099.7,67.096,88.727,124.32,-0.5449632301916207,1.6630226390809684
3717,47732.54496323019,66038.33697736092,0,2397,24.815,333.81,60.977,56.841,135.58,-0.5449632301916207,1.6630226390809684
3718,21621.548241349607,66126.33461150191,0,2398,6.5468,1495.7,63.155,81.638,130.64,-0.5482413496077801,1.665388498097805
3719,47751.54824134961,66033.33461150191,0,2398,20.678,425.98,58.783,59.644,141.17,-0.5482413496077801,1.665388498097805
3720,21619.551518131815,66137.3322506606,0,2399,7.6928,1189.9,65.90899999999999,88.561,127.04,-0.5515181318145164,1.6677493393994975
3721,47738.55151813181,66037.3322506606,0,2399,20.252,357.77,61.417,63.851000000000006,122.03,-0.5515181318145164,1.6677493393994975
3722,21624.554793476884,66140.32989481912,0,2400,8.0726,1281.9,58.946999999999996,68.515,142.13,-0.5547934768824876,1.6701051808729608
3723,47770.554793476884,66025.32989481912,0,2400,20.836,300.27,63.339,53.318000000000005,109.61,-0.5547934768824876,1.6701051808729608
3724,69809.55479347688,29370.329894819126,0,2400,21.479,534.03,57.328,56.427,167.86,-0.5547934768824876,1.6701051808729608
3725,47732.55806728488,66076.32754395959,0,2401,22.73,344.74,63.232,42.022,128.52,-0.5580672848823514,1.6724560404051072
3726,16538.561339455886,68883.32519806412,0,2402,20.373,393.89,56.498000000000005,56.419,134.81,-0.5613394558847651,1.674801935882851
3727,40241.56133945588,56927.325198064114,0,2402,17.488,489.87,63.4,85.279,133.82,-0.5613394558847651,1.674801935882851
3728,47707.56133945588,66052.32519806412,0,2402,22.323,365.1,59.523999999999994,64.69800000000001,134.17,-0.5613394558847651,1.674801935882851
3729,47720.571145147616,66025.31818998314,0,2405,19.87,577.53,57.066,45.762,168.4,-0.5711451476138815,1.6818100168588006
3730,47794.57440977133,66019.315863765,0,2406,20.706999999999997,583.74,58.086999999999996,55.527,173.23,-0.5744097713330705,1.6841362349880689
3731,47724.577672258405,66068.3135424215,0,2407,21.011999999999997,347.57,61.905,74.469,122.69,-0.577672258408097,1.6864575784975013
3732,47744.58744590048,66036.30660745982,0,2410,17.232,574.44,57.658,42.20399999999999,150.9,-0.5874459004747781,1.6933925401759253
3733,16499.59069884168,68927.30430543593,0,2411,21.43,488.79,54.582,68.9,162.62,-0.5906988416797305,1.6956945640751528
3734,16539.593949146594,68894.3020081972,0,2412,22.269000000000002,257.14,60.98,86.646,105.3,-0.5939491465938084,1.6979918027891132
3735,47758.60044144783,66013.29742800379,0,2414,20.463,571.07,56.257,72.058,171.57,-0.60044144783197,1.7025719962088868
3736,16534.613390017927,68912.28832425215,0,2418,16.925,631.18,56.272,60.497,160.6,-0.6133900179267286,1.7116757478494213
3737,13040.623066769389,11013.281545430782,0,2421,21.816999999999997,329.37,55.681999999999995,65.057,123.34,-0.6230667693896407,1.7184545692184634
3738,47733.62628521528,66020.27929506014,0,2422,19.965,488.54,55.081,66.983,153.47,-0.6262852152811359,1.7207049398599956
3739,47730.62949992566,66005.27704927792,0,2423,22.095,422.1,60.326,51.967,146.41,-0.6294999256589892,1.72295072207231
3740,47719.63271080059,66019.27480806626,0,2424,17.34,683.98,54.437,51.108999999999995,172.29,-0.6327108005938584,1.725191933742319
3741,47771.63912064442,66033.270339283,0,2426,20.340999999999998,520.89,58.992,43.126000000000005,158.39,-0.6391206444172738,1.7296607170030773
3742,16545.642319413448,68923.26811167563,0,2427,16.517,485.37,56.158,48.691,132.79,-0.6423194134471354,1.7318883243676533
3743,47738.64231941345,66006.26811167563,0,2427,19.944000000000003,456.78,58.381,73.76,144.48,-0.6423194134471354,1.7318883243676533
3744,16511.64551394732,68925.26588856726,0,2428,13.629000000000001,570.78,57.351000000000006,74.376,127.14,-0.6455139473166425,1.7341114327375786
3745,47724.64551394732,66001.26588856726,0,2428,18.132,652.08,56.253,47.082,171.48,-0.6455139473166425,1.7341114327375786
3746,16532.648704146097,68937.26366994,0,2429,14.841,683.5,55.952,60.323,153.57,-0.6487041460964531,1.7363300599997675
3747,47807.64870414609,66062.26366994,0,2429,21.316999999999997,516.4,57.833,55.153,163.34,-0.6487041460964531,1.7363300599997675
3748,47737.65188990986,65996.26145577595,0,2430,20.391,524.53,58.305,43.571000000000005,160.88,-0.6518899098572247,1.7385442240411326
3749,16536.65507113867,68918.25924605725,0,2431,11.923,700.55,57.6,63.25899999999999,131.27,-0.6550711386696147,1.7407539427485876
3750,69713.65507113867,29396.259246057252,0,2431,16.272000000000002,823.1,50.131,78.52600000000001,186.2,-0.6550711386696147,1.7407539427485876
3751,16520.658247732605,68921.257040766,0,2432,18.067,370.25,60.178999999999995,61.604,116.08,-0.6582477326042806,1.7429592340090463
3752,47710.6582477326,66047.257040766,0,2432,23.694000000000003,417.61,60.378,55.123000000000005,151.55,-0.6582477326042806,1.7429592340090463
3753,16513.661419591732,68902.25483988429,0,2433,19.381,309.43,59.748000000000005,51.747,108.47,-0.66141959173188,1.7451601157094225
3754,47748.661419591735,66045.25483988429,0,2433,20.002,479.6,61.263000000000005,56.083,147.19,-0.66141959173188,1.7451601157094225
3755,16491.667748705848,68909.25045127803,0,2435,18.561,512.38,56.708999999999996,45.365,149.61,-0.6677487058485096,1.7495487219775798
3756,47753.66774870585,66026.25045127803,0,2435,19.382,307.03,62.521,56.565,105.83,-0.6677487058485096,1.7495487219775798
3757,16513.67090576098,68927.24826351769,0,2436,16.577,723.98,55.09,74.93,173.29,-0.6709057609788549,1.7517364823191888
3758,47738.67090576098,66055.24826351769,0,2436,22.353,263.22,63.085,59.053000000000004,105.5,-0.6709057609788549,1.7517364823191888
3759,16525.677204367737,68913.24390099315,0,2438,19.289,543.11,54.443999999999996,52.62,161.73,-0.6772043677368935,1.7560990068520341
3760,34726.677204367734,52499.24390099315,0,2438,16.54,456.84,60.033,77.67399999999999,123.13,-0.6772043677368935,1.7560990068520341
3761,47715.677204367734,65979.24390099315,0,2438,19.067999999999998,430.35,58.006,58.839,134.62,-0.6772043677368935,1.7560990068520341
3762,16561.680345719506,68965.24172619318,0,2439,18.08,588.72,52.187,55.941,163.66,-0.6803457195059021,1.758273806817097
3763,47695.680345719506,66056.24172619318,0,2439,23.869,361.07,60.843,36.856,138.92,-0.6803457195059021,1.758273806817097
3764,16524.683481636963,68918.23955567757,0,2440,20.14,477.53,54.351000000000006,76.07,153.59,-0.6834816369624471,1.7604443224304729
3765,16530.686612020178,68943.23738942842,0,2441,19.831,406.59,56.854,41.508,134.74,-0.6866120201771856,1.7626105715790743
3766,16565.68973676922,68948.23522742785,0,2442,18.303,476.76,54.071000000000005,39.748000000000005,142.7,-0.6897367692207755,1.764772572149814
3767,16511.692855784164,68942.23306965797,0,2443,15.277999999999999,459.14,59.39,67.491,118.74,-0.6928557841638743,1.7669303420296065
3768,47727.69285578417,66040.23306965797,0,2443,19.375999999999998,379.83,59.93600000000001,69.46600000000001,123.85,-0.6928557841638743,1.7669303420296065
3769,47739.695968965076,66052.23091610089,0,2444,19.695999999999998,395.55,58.277,44.016999999999996,129.89,-0.6959689650771396,1.769083899105366
3770,16578.69907621203,62748.228766738735,0,2445,21.921,409.68,53.88399999999999,57.115,147.59,-0.6990762120312288,1.7712332612640047
3771,47756.69907621203,66069.22876673874,0,2445,20.526,512.27,58.218,78.867,157.55,-0.6990762120312288,1.7712332612640047
3772,47727.70527250435,66070.22448052763,0,2447,22.364,290.56,63.052,56.43,113.04,-0.7052725043445086,1.7755194723775756
3773,47742.70836134985,66043.22234364289,0,2448,17.843,629.29,61.119,57.76,159.43,-0.7083613498450148,1.7776563571063349
3774,16484.71144386167,68951.22021088154,0,2449,20.347,520.13,57.022,34.873000000000005,160.41,-0.7114438616689747,1.7797891184656285
3775,47763.71451993989,66031.21808222566,0,2450,18.257,427.11,61.119,57.483000000000004,127.47,-0.7145199398870463,1.7819177743423695
3776,47739.71758948457,66011.21595765738,0,2451,23.718000000000004,282.95,63.146,89.29700000000001,115.97,-0.7175894845698868,1.7840423426234708
3777,51018.72065239579,4031.313837158804,0,2452,16.733,504.01,56.849,84.039,134.44,-0.7206523957881541,1.7861628411958468
3778,47751.72370857361,66046.21172071205,0,2453,18.162,483.27,57.658,63.038000000000004,140.2,-0.7237085736125058,1.788279287946412
3779,51022.72370857361,4058.7117207120536,0,2453,9.5705,1019.4,58.191,42.141000000000005,137.68,-0.7237085736125058,1.788279287946412
3780,47755.72675791811,66035.20960829924,0,2454,18.189,433.67,59.586000000000006,63.111999999999995,129.42,-0.7267579181135988,1.790391700762078
