,x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood,sigma [nm],dx,dy
2423,80593.11308497743,34239.475012365045,0,166,11.878,752.22,26.815,61.435,162.87,0.886915022570525,-2.4750123650435474
2424,82459.11308497743,63745.475012365045,0,166,6.0066,1210.5,31.697,146.65,118.36,0.886915022570525,-2.4750123650435474
2425,84156.11308497743,19127.475012365045,0,166,5.8009,1513.8,33.128,96.514,135.22,0.886915022570525,-2.4750123650435474
2426,85788.11308497743,72107.47501236504,0,166,10.478,796.22,31.995,61.598,146.88,0.886915022570525,-2.4750123650435474
2427,1285.9572086228375,4054.179084073966,0,167,10.713,501.33,30.523000000000003,69.654,113.07,0.8427913771623858,-2.4790840739660247
2428,2100.1572086228375,40432.479084073966,0,167,8.2941,897.47,28.686,87.038,135.29,0.8427913771623858,-2.4790840739660247
2429,2838.0572086228376,8822.279084073965,0,167,8.8174,938.63,29.815,44.178000000000004,144.63,0.8427913771623858,-2.4790840739660247
2430,8641.957208622836,34199.479084073966,0,167,8.8188,675.22,34.943000000000005,84.83,111.84,0.8427913771623858,-2.4790840739660247
2431,11296.157208622837,51583.479084073966,0,167,10.860999999999999,461.58,34.603,104.58,105.43,0.8427913771623858,-2.4790840739660247
2432,12523.157208622837,74466.47908407396,0,167,9.2673,641.5,30.754,85.666,117.95,0.8427913771623858,-2.4790840739660247
2433,12670.157208622837,14273.479084073966,0,167,8.699,826.26,28.3,53.211999999999996,133.35,0.8427913771623858,-2.4790840739660247
2434,14233.157208622837,26223.479084073966,0,167,10.383,558.23,30.947,38.645,116.88,0.8427913771623858,-2.4790840739660247
2435,17870.157208622837,47985.479084073966,0,167,4.9608,1844.8,34.742,88.439,132.44,0.8427913771623858,-2.4790840739660247
2436,19235.157208622837,71866.47908407396,0,167,10.546,511.84,35.098,84.113,109.3,0.8427913771623858,-2.4790840739660247
2437,19889.157208622837,44423.479084073966,0,167,8.7751,803.33,33.041,70.51899999999999,128.53,0.8427913771623858,-2.4790840739660247
2438,21393.157208622837,43517.479084073966,0,167,10.337,674.16,29.796,69.327,133.88,0.8427913771623858,-2.4790840739660247
2439,22037.157208622837,18338.479084073966,0,167,9.9251,775.2,32.693000000000005,37.116,138.92,0.8427913771623858,-2.4790840739660247
2440,24239.157208622837,44897.479084073966,0,167,6.1805,1040.6,32.844,128.68,112.23,0.8427913771623858,-2.4790840739660247
2441,25504.157208622837,55222.479084073966,0,167,3.0192,3977.6,46.263999999999996,156.28,130.49,0.8427913771623858,-2.4790840739660247
2442,25923.157208622837,19328.479084073966,0,167,10.418,564.44,33.88,87.76799999999999,115.23,0.8427913771623858,-2.4790840739660247
2443,26976.157208622837,51908.479084073966,0,167,10.755,621.42,30.386,35.283,128.8,0.8427913771623858,-2.4790840739660247
2444,28038.157208622837,37044.479084073966,0,167,10.453,599.87,31.601999999999997,77.43,123.74,0.8427913771623858,-2.4790840739660247
2445,36762.15720862284,16512.479084073966,0,167,3.3266,3486.7,46.435,148.55,131.55,0.8427913771623858,-2.4790840739660247
2446,37759.15720862284,683.5590840739661,0,167,10.652999999999999,508.6,30.734,94.387,113.47,0.8427913771623858,-2.4790840739660247
2447,37752.15720862284,32929.479084073966,0,167,7.7124,898.31,37.104,70.266,116.45,0.8427913771623858,-2.4790840739660247
2448,40630.15720862284,78638.47908407396,0,167,8.0584,872.15,30.124000000000002,60.07,128.38,0.8427913771623858,-2.4790840739660247
2449,45323.15720862284,750.5890840739661,0,167,10.127,713.3,33.181,68.673,133.31,0.8427913771623858,-2.4790840739660247
2450,47046.15720862284,38657.479084073966,0,167,12.283,471.22,31.747,80.767,119.85,0.8427913771623858,-2.4790840739660247
2451,50172.15720862284,26018.479084073966,0,167,6.5269,1282.1,33.313,68.653,135.09,0.8427913771623858,-2.4790840739660247
2452,53477.15720862284,61289.479084073966,0,167,10.067,557.69,36.316,96.04899999999999,110.5,0.8427913771623858,-2.4790840739660247
2453,54300.15720862284,60514.479084073966,0,167,4.8878,1632.1,36.732,152.46,119.41,0.8427913771623858,-2.4790840739660247
2454,54901.15720862284,85065.47908407396,0,167,9.8351,645.46,31.308000000000003,48.339,121.92,0.8427913771623858,-2.4790840739660247
2455,55181.15720862284,21434.479084073966,0,167,8.332,912.47,30.459,56.878,135.57,0.8427913771623858,-2.4790840739660247
2456,56881.15720862284,31517.479084073966,0,167,5.7398,1402.0,35.650999999999996,116.03,126.75,0.8427913771623858,-2.4790840739660247
2457,64945.15720862284,78365.47908407396,0,167,8.4771,1068.8,25.756,70.079,157.4,0.8427913771623858,-2.4790840739660247
2458,69310.15720862284,68760.47908407396,0,167,12.793,554.24,30.691999999999997,55.378,131.14,0.8427913771623858,-2.4790840739660247
2459,72858.15720862284,86212.47908407396,0,167,6.8649,1129.2,30.41,78.881,132.37,0.8427913771623858,-2.4790840739660247
2460,74744.15720862284,71500.47908407396,0,167,9.0919,605.25,32.736,102.74,108.25,0.8427913771623858,-2.4790840739660247
2461,76519.15720862284,5709.579084073966,0,167,5.2001,1756.4,36.874,76.872,133.12,0.8427913771623858,-2.4790840739660247
2462,79968.15720862284,68011.47908407396,0,167,11.379000000000001,572.84,28.331999999999997,53.79,130.89,0.8427913771623858,-2.4790840739660247
2463,80629.15720862284,34232.479084073966,0,167,11.87,627.63,32.707,58.043,138.29,0.8427913771623858,-2.4790840739660247
2464,84174.15720862284,19133.479084073966,0,167,5.8429,1557.0,33.446999999999996,68.523,138.13,0.8427913771623858,-2.4790840739660247
2465,85783.15720862284,72130.47908407396,0,167,12.04,687.31,31.237,43.591,149.97,0.8427913771623858,-2.4790840739660247
2466,1280.7010658793106,4053.9832044145073,0,168,8.4347,862.74,31.808000000000003,70.446,130.92,0.7989341206894196,-2.483204414507509
2467,2125.0010658793108,40426.48320441451,0,168,8.7036,787.61,30.831,78.206,127.66,0.7989341206894196,-2.483204414507509
2468,2831.4010658793104,8837.783204414507,0,168,10.855,731.13,28.67,42.355,147.34,0.7989341206894196,-2.483204414507509
2469,8649.30106587931,34198.48320441451,0,168,9.0379,714.54,30.281999999999996,126.93,121.54,0.7989341206894196,-2.483204414507509
2470,11320.20106587931,51598.48320441451,0,168,7.5987,918.5,33.802,97.48100000000001,123.74,0.7989341206894196,-2.483204414507509
2471,12540.20106587931,74458.4832044145,0,168,8.5477,792.33,30.968000000000004,63.783,126.35,0.7989341206894196,-2.483204414507509
2472,12743.20106587931,14296.483204414508,0,168,9.0826,695.37,32.874,77.609,119.95,0.7989341206894196,-2.483204414507509
2473,16070.20106587931,23513.483204414508,0,168,9.8209,900.12,23.225,53.743,159.82,0.7989341206894196,-2.483204414507509
2474,17857.20106587931,47984.48320441451,0,168,4.8619,1954.4,34.133,89.806,135.09,0.7989341206894196,-2.483204414507509
2475,19240.20106587931,71884.4832044145,0,168,9.7127,651.58,32.221,86.20200000000001,121.98,0.7989341206894196,-2.483204414507509
2476,19863.20106587931,44420.48320441451,0,168,9.707,670.0,31.636999999999997,80.347,125.3,0.7989341206894196,-2.483204414507509
2477,20629.20106587931,12921.483204414508,0,168,10.472999999999999,494.04,33.57,89.678,105.46,0.7989341206894196,-2.483204414507509
2478,21369.20106587931,43520.48320441451,0,168,12.495,518.34,31.055999999999997,50.798,130.03,0.7989341206894196,-2.483204414507509
2479,22049.20106587931,18339.483204414508,0,168,7.9552,1041.5,32.506,60.898,140.35,0.7989341206894196,-2.483204414507509
2480,24253.20106587931,44898.48320441451,0,168,6.9085,929.16,34.879,114.58,113.28,0.7989341206894196,-2.483204414507509
2481,25505.20106587931,55225.48320441451,0,168,2.9263,4165.3,45.827,176.03,130.54,0.7989341206894196,-2.483204414507509
2482,25931.20106587931,19330.483204414508,0,168,9.1219,654.07,33.309,79.237,114.4,0.7989341206894196,-2.483204414507509
2483,26968.20106587931,51908.48320441451,0,168,9.9975,764.45,27.131,16.427,141.42,0.7989341206894196,-2.483204414507509
2484,36763.20106587931,16526.483204414508,0,168,3.5574,3077.5,43.443999999999996,132.2,130.78,0.7989341206894196,-2.483204414507509
2485,37764.20106587931,661.8332044145076,0,168,8.8847,732.35,29.373,65.554,125.18,0.7989341206894196,-2.483204414507509
2486,37752.20106587931,32915.48320441451,0,168,10.485,571.26,35.062,90.288,112.53,0.7989341206894196,-2.483204414507509
2487,40652.20106587931,78635.4832044145,0,168,7.3771,820.52,31.295,106.66,113.85,0.7989341206894196,-2.483204414507509
2488,45313.20106587931,755.8432044145076,0,168,11.36,607.7,32.108000000000004,77.186,132.69,0.7989341206894196,-2.483204414507509
2489,50160.20106587931,26019.483204414508,0,168,7.0937,1019.4,37.286,77.696,122.29,0.7989341206894196,-2.483204414507509
2490,54299.20106587931,60512.48320441451,0,168,4.7635,1750.5,34.239000000000004,134.97,123.56,0.7989341206894196,-2.483204414507509
2491,54902.20106587931,85074.4832044145,0,168,8.0935,845.43,30.05,104.02,124.54,0.7989341206894196,-2.483204414507509
2492,55193.20106587931,21417.483204414508,0,168,9.3494,770.65,30.541999999999998,60.371,133.87,0.7989341206894196,-2.483204414507509
2493,56882.20106587931,31509.483204414508,0,168,5.8898,1359.5,39.108000000000004,89.098,124.81,0.7989341206894196,-2.483204414507509
2494,64957.20106587931,78384.4832044145,0,168,9.1869,801.84,28.656999999999996,50.098,137.05,0.7989341206894196,-2.483204414507509
2495,69282.20106587932,68786.4832044145,0,168,12.594000000000001,541.49,29.641,33.107,129.81,0.7989341206894196,-2.483204414507509
2496,72854.20106587932,86223.4832044145,0,168,8.065,1064.7,28.468000000000004,77.385,147.35,0.7989341206894196,-2.483204414507509
2497,74744.20106587932,71496.4832044145,0,168,4.503,2054.5,35.332,103.6,127.69,0.7989341206894196,-2.483204414507509
2498,76521.20106587932,5710.383204414507,0,168,5.3736,1708.1,36.611999999999995,70.819,134.76,0.7989341206894196,-2.483204414507509
2499,76519.20106587932,5710.283204414508,0,168,5.2353,1824.7,33.672,62.99100000000001,139.55,0.7989341206894196,-2.483204414507509
2500,79972.20106587932,67992.4832044145,0,168,11.092,591.6,30.419,56.906000000000006,128.77,0.7989341206894196,-2.483204414507509
2501,80620.20106587932,34233.48320441451,0,168,7.2291,1134.8,28.4,49.641000000000005,139.26,0.7989341206894196,-2.483204414507509
2502,81113.20106587932,75853.4832044145,0,168,10.327,655.47,30.76,62.361999999999995,130.43,0.7989341206894196,-2.483204414507509
2503,82447.20106587932,63745.48320441451,0,168,6.2308,1159.4,33.328,124.98,117.61,0.7989341206894196,-2.483204414507509
2504,84184.20106587932,19136.483204414508,0,168,6.7303,1290.3,32.699,54.468,138.8,0.7989341206894196,-2.483204414507509
2505,85784.20106587932,72129.4832044145,0,168,11.274000000000001,676.75,30.386999999999997,47.955,142.05,0.7989341206894196,-2.483204414507509
2506,1296.144657377093,4049.387373053636,0,169,6.2303,1393.3,29.112,61.473,139.95,0.7553426229072662,-2.4873730536358174
2507,2112.4446573770924,40425.487373053635,0,169,8.738,941.54,31.871,69.763,142.43,0.7553426229072662,-2.4873730536358174
2508,8651.044657377091,34183.487373053635,0,169,10.089,738.63,30.816999999999997,73.408,134.92,0.7553426229072662,-2.4873730536358174
2509,11311.244657377092,51623.487373053635,0,169,10.584000000000001,698.91,28.416,63.57899999999999,141.26,0.7553426229072662,-2.4873730536358174
2510,12532.244657377092,74456.48737305363,0,169,9.5718,590.35,32.687,97.21600000000001,113.2,0.7553426229072662,-2.4873730536358174
2511,16104.244657377092,23485.487373053635,0,169,12.128,704.5,28.149,47.283,152.41,0.7553426229072662,-2.4873730536358174
2512,17855.244657377094,47986.487373053635,0,169,6.7551,1229.4,32.554,82.021,135.12,0.7553426229072662,-2.4873730536358174
2513,19872.244657377094,44433.487373053635,0,169,8.5945,700.67,33.187,77.441,115.64,0.7553426229072662,-2.4873730536358174
2514,20638.244657377094,12929.487373053636,0,169,10.682,658.82,28.576999999999998,56.507,133.57,0.7553426229072662,-2.4873730536358174
2515,21384.244657377094,43534.487373053635,0,169,8.9058,702.19,33.760999999999996,110.56,118.49,0.7553426229072662,-2.4873730536358174
2516,22032.244657377094,18347.487373053635,0,169,8.2877,1067.0,33.423,42.905,146.91,0.7553426229072662,-2.4873730536358174
2517,24253.244657377094,44888.487373053635,0,169,7.9491,728.06,33.483000000000004,95.685,109.72,0.7553426229072662,-2.4873730536358174
2518,25509.244657377094,55235.487373053635,0,169,3.3102,3440.3,39.931999999999995,135.6,132.67,0.7553426229072662,-2.4873730536358174
2519,25927.244657377094,19333.487373053635,0,169,9.0402,927.87,32.171,54.771,144.17,0.7553426229072662,-2.4873730536358174
2520,26973.244657377094,51912.487373053635,0,169,11.064,637.83,31.256999999999998,1.4581,133.09,0.7553426229072662,-2.4873730536358174
2521,34917.244657377094,12416.487373053636,0,169,9.1256,835.06,32.145,60.96,135.29,0.7553426229072662,-2.4873730536358174
2522,36763.244657377094,16522.487373053635,0,169,3.58,3040.3,45.065,161.62,129.8,0.7553426229072662,-2.4873730536358174
2523,37729.244657377094,733.7173730536358,0,169,8.9776,820.64,29.675,50.21,135.76,0.7553426229072662,-2.4873730536358174
2524,37745.244657377094,32920.487373053635,0,169,11.097000000000001,610.1,30.706,65.83,127.83,0.7553426229072662,-2.4873730536358174
2525,45319.244657377094,738.4773730536358,0,169,9.4472,661.13,30.244,66.42,122.52,0.7553426229072662,-2.4873730536358174
2526,46776.244657377094,71720.48737305363,0,169,11.447000000000001,544.1,29.971999999999998,59.401,125.28,0.7553426229072662,-2.4873730536358174
2527,50162.244657377094,26018.487373053635,0,169,7.191,1018.5,34.801,90.149,125.4,0.7553426229072662,-2.4873730536358174
2528,54295.244657377094,60512.487373053635,0,169,4.6365,1847.7,35.019,135.89,124.35,0.7553426229072662,-2.4873730536358174
2529,54894.244657377094,85075.48737305363,0,169,8.6027,791.23,30.428,96.07700000000001,125.1,0.7553426229072662,-2.4873730536358174
2530,55195.244657377094,21394.487373053635,0,169,8.6253,665.47,34.133,79.51,111.39,0.7553426229072662,-2.4873730536358174
2531,56907.244657377094,31507.487373053635,0,169,5.601,1592.6,39.626,86.124,131.92,0.7553426229072662,-2.4873730536358174
2532,64950.244657377094,78386.48737305363,0,169,8.8464,810.16,34.72,69.226,128.29,0.7553426229072662,-2.4873730536358174
2533,67575.24465737709,76305.48737305363,0,169,11.079,687.93,29.143,56.298,144.35,0.7553426229072662,-2.4873730536358174
2534,69300.24465737709,68800.48737305363,0,169,12.417,516.13,29.638,37.516,124.59,0.7553426229072662,-2.4873730536358174
2535,72855.24465737709,86212.48737305363,0,169,7.087999999999999,1184.4,31.712,61.848,138.73,0.7553426229072662,-2.4873730536358174
2536,74747.24465737709,71496.48737305363,0,169,6.1754,1147.2,35.178000000000004,160.88,116.52,0.7553426229072662,-2.4873730536358174
2537,76342.24465737709,57996.487373053635,0,169,7.5814,869.82,33.11,117.38,117.78,0.7553426229072662,-2.4873730536358174
2538,76520.24465737709,5722.887373053635,0,169,6.2211,1357.9,32.94,70.844,134.97,0.7553426229072662,-2.4873730536358174
2539,80632.24465737709,34231.487373053635,0,169,8.3386,939.47,32.128,77.453,135.57,0.7553426229072662,-2.4873730536358174
2540,82442.24465737709,63742.487373053635,0,169,4.8926,1653.9,31.590999999999998,158.0,120.41,0.7553426229072662,-2.4873730536358174
2541,84170.24465737709,19126.487373053635,0,169,6.2718,1307.9,34.306999999999995,79.923,130.78,0.7553426229072662,-2.4873730536358174
2542,85770.24465737709,72112.48737305363,0,169,8.047,1218.1,33.525,51.223,153.96,0.7553426229072662,-2.4873730536358174
2543,8634.387983746428,34194.49158965832,0,170,8.1719,1001.6,29.432,90.079,139.84,0.7120162535715627,-2.4915896583187704
2544,11304.287983746428,51597.49158965832,0,170,8.8815,671.46,30.905,110.0,117.38,0.7120162535715627,-2.4915896583187704
2545,12891.287983746428,14269.491589658319,0,170,9.8255,934.09,26.159000000000002,62.163000000000004,161.76,0.7120162535715627,-2.4915896583187704
2546,14276.287983746428,26149.49158965832,0,170,10.703,656.13,31.899,107.58,129.28,0.7120162535715627,-2.4915896583187704
2547,17829.287983746428,3098.291589658319,0,170,9.5532,676.41,32.051,76.367,123.21,0.7120162535715627,-2.4915896583187704
2548,17862.287983746428,47979.49158965832,0,170,8.2799,1069.5,31.685,74.597,147.88,0.7120162535715627,-2.4915896583187704
2549,19236.287983746428,71879.49158965831,0,170,9.9446,887.01,26.331,91.727,157.48,0.7120162535715627,-2.4915896583187704
2550,19875.287983746428,44424.49158965832,0,170,8.1047,968.36,32.146,63.748000000000005,136.6,0.7120162535715627,-2.4915896583187704
2551,21373.287983746428,43529.49158965832,0,170,10.193999999999999,584.81,32.094,77.899,118.74,0.7120162535715627,-2.4915896583187704
2552,22046.287983746428,18327.49158965832,0,170,7.1553,1170.2,30.982,48.896,139.68,0.7120162535715627,-2.4915896583187704
2553,24242.287983746428,44899.49158965832,0,170,6.7761,885.43,36.353,138.79,107.47,0.7120162535715627,-2.4915896583187704
2554,25502.287983746428,55229.49158965832,0,170,3.0269,3837.8,43.552,198.66,128.94,0.7120162535715627,-2.4915896583187704
2555,25923.287983746428,19324.49158965832,0,170,10.284,810.23,35.376999999999995,52.168,143.51,0.7120162535715627,-2.4915896583187704
2556,36767.28798374643,16520.49158965832,0,170,3.3052,3494.0,47.486000000000004,149.06,130.46,0.7120162535715627,-2.4915896583187704
2557,37746.28798374643,708.9415896583188,0,170,8.8641,795.06,30.35,56.36,130.72,0.7120162535715627,-2.4915896583187704
2558,37763.28798374643,32914.49158965832,0,170,8.9448,675.8,32.849000000000004,76.247,112.32,0.7120162535715627,-2.4915896583187704
2559,50142.28798374643,26016.49158965832,0,170,7.9338,806.18,37.281,112.6,115.41,0.7120162535715627,-2.4915896583187704
2560,53469.28798374643,61302.49158965832,0,170,10.709000000000001,553.0,32.67,77.497,118.29,0.7120162535715627,-2.4915896583187704
2561,54301.28798374643,60516.49158965832,0,170,4.861000000000001,1677.4,33.951,134.38,122.61,0.7120162535715627,-2.4915896583187704
2562,54902.28798374643,85074.49158965831,0,170,7.7636,849.91,34.227,146.47,117.74,0.7120162535715627,-2.4915896583187704
2563,55194.28798374643,21416.49158965832,0,170,9.4775,642.37,32.515,82.84899999999999,118.58,0.7120162535715627,-2.4915896583187704
2564,56898.28798374643,31513.49158965832,0,170,4.6248,1868.4,39.442,142.11,123.55,0.7120162535715627,-2.4915896583187704
2565,67575.28798374643,76324.49158965831,0,170,9.5445,698.24,31.299,68.028,127.28,0.7120162535715627,-2.4915896583187704
2566,69289.28798374643,68777.49158965831,0,170,10.192,684.93,31.715999999999998,67.523,124.92,0.7120162535715627,-2.4915896583187704
2567,72857.28798374643,86206.49158965831,0,170,6.5495,1227.4,29.91,71.23899999999999,134.51,0.7120162535715627,-2.4915896583187704
2568,76347.28798374643,57976.49158965832,0,170,8.6257,1005.7,28.153000000000002,37.403,148.87,0.7120162535715627,-2.4915896583187704
2569,76534.28798374643,5720.091589658319,0,170,6.3087,1301.0,32.558,85.04899999999999,133.44,0.7120162535715627,-2.4915896583187704
2570,80607.28798374643,34241.49158965832,0,170,8.6737,813.71,34.882,84.75,125.56,0.7120162535715627,-2.4915896583187704
2571,82444.28798374643,63751.49158965832,0,170,6.6342,1066.5,32.766,88.28399999999999,117.89,0.7120162535715627,-2.4915896583187704
2572,84172.28798374643,19134.49158965832,0,170,6.4259,1454.2,29.743000000000002,54.5,146.86,0.7120162535715627,-2.4915896583187704
2573,85787.28798374643,72111.49158965831,0,170,8.6663,1113.4,28.873,76.68,158.97,0.7120162535715627,-2.4915896583187704
2574,2113.1310456175624,40439.495853895525,0,171,10.737,548.9,27.925,58.997,122.51,0.6689543824379479,-2.4958538955241867
2575,8635.331045617562,34183.495853895525,0,171,7.2108,910.04,34.848,147.5,114.98,0.6689543824379479,-2.4958538955241867
2576,11331.331045617562,51605.495853895525,0,171,11.359000000000002,469.82,33.879,91.635,111.1,0.6689543824379479,-2.4958538955241867
2577,12529.331045617562,74457.49585389553,0,171,10.56,659.92,32.336,52.553999999999995,132.0,0.6689543824379479,-2.4958538955241867
2578,12941.331045617562,14251.495853895523,0,171,9.1434,698.21,31.151999999999997,77.869,123.12,0.6689543824379479,-2.4958538955241867
2579,14288.331045617562,26112.495853895525,0,171,11.312000000000001,664.83,31.373,70.232,135.97,0.6689543824379479,-2.4958538955241867
2580,17845.33104561756,3114.095853895524,0,171,10.956,615.9,32.336,72.942,129.28,0.6689543824379479,-2.4958538955241867
2581,17863.33104561756,47987.495853895525,0,171,6.8878,1154.1,34.482,77.471,130.75,0.6689543824379479,-2.4958538955241867
2582,19871.33104561756,44431.495853895525,0,171,8.6318,842.44,31.958000000000002,99.101,131.7,0.6689543824379479,-2.4958538955241867
2583,21371.33104561756,43521.495853895525,0,171,10.592,549.82,33.681999999999995,95.54,116.34,0.6689543824379479,-2.4958538955241867
2584,22038.33104561756,18320.495853895525,0,171,10.835,674.3,34.666,68.37,134.06,0.6689543824379479,-2.4958538955241867
2585,24238.33104561756,44890.495853895525,0,171,5.6392,1247.2,34.375,176.08,115.28,0.6689543824379479,-2.4958538955241867
2586,25504.33104561756,55222.495853895525,0,171,3.2236,3428.9,45.283,171.91,126.82,0.6689543824379479,-2.4958538955241867
2587,25905.33104561756,19323.495853895525,0,171,10.078,612.86,31.159000000000002,67.077,121.04,0.6689543824379479,-2.4958538955241867
2588,26963.33104561756,51906.495853895525,0,171,10.493,638.0,31.195,54.972,127.0,0.6689543824379479,-2.4958538955241867
2589,37758.33104561756,645.1558538955242,0,171,9.5041,689.59,32.157,72.432,124.68,0.6689543824379479,-2.4958538955241867
2590,40638.33104561756,78626.49585389553,0,171,6.9547,980.15,31.18,89.90899999999999,121.49,0.6689543824379479,-2.4958538955241867
2591,45321.33104561756,742.5458538955241,0,171,9.2463,633.07,34.126,97.575,114.05,0.6689543824379479,-2.4958538955241867
2592,46430.33104561756,14476.495853895523,0,171,8.6821,821.6,34.425,77.045,128.32,0.6689543824379479,-2.4958538955241867
2593,50154.33104561756,26023.495853895525,0,171,10.009,668.17,33.15,86.56200000000001,126.69,0.6689543824379479,-2.4958538955241867
2594,54303.33104561756,60511.495853895525,0,171,4.3956,2045.4,36.247,146.53,125.7,0.6689543824379479,-2.4958538955241867
2595,54904.33104561756,85087.49585389553,0,171,8.6371,913.81,31.141,78.736,136.45,0.6689543824379479,-2.4958538955241867
2596,55226.33104561756,21395.495853895525,0,171,9.6971,756.82,30.759,40.586999999999996,136.08,0.6689543824379479,-2.4958538955241867
2597,56892.33104561756,31514.495853895525,0,171,5.5792,1479.2,38.37,103.67,126.21,0.6689543824379479,-2.4958538955241867
2598,64951.33104561756,78401.49585389553,0,171,11.110999999999999,482.84,34.064,89.641,110.65,0.6689543824379479,-2.4958538955241867
2599,69300.33104561757,68765.49585389553,0,171,11.194,636.79,33.049,84.853,127.13,0.6689543824379479,-2.4958538955241867
2600,72867.33104561757,86210.49585389553,0,171,6.6663,1326.6,28.643,48.513000000000005,144.75,0.6689543824379479,-2.4958538955241867
2601,74737.33104561757,71511.49585389553,0,171,12.102,600.07,28.89,53.281000000000006,139.49,0.6689543824379479,-2.4958538955241867
2602,76364.33104561757,58002.495853895525,0,171,7.1723,941.67,32.909,71.725,118.04,0.6689543824379479,-2.4958538955241867
2603,76551.33104561757,5713.895853895524,0,171,7.4587,1023.0,32.968,68.892,131.66,0.6689543824379479,-2.4958538955241867
2604,80585.33104561757,34237.495853895525,0,171,10.282,675.58,32.016999999999996,64.581,130.24,0.6689543824379479,-2.4958538955241867
2605,82447.33104561757,63742.495853895525,0,171,6.1238,1238.8,30.709,136.2,122.8,0.6689543824379479,-2.4958538955241867
2606,84168.33104561757,19127.495853895525,0,171,4.873,1797.8,35.13,102.56,127.93,0.6689543824379479,-2.4958538955241867
2607,85770.33104561757,72134.49585389553,0,171,7.2911,1559.3,27.034000000000002,91.39399999999999,172.67,0.6689543824379479,-2.4958538955241867
2608,1277.173843620738,4047.10016543222,0,172,7.4966,956.71,28.445999999999998,87.723,129.74,0.6261563792620592,-2.5001654322198847
2609,2126.773843620738,40438.50016543222,0,172,11.165999999999999,620.09,30.163,79.083,134.33,0.6261563792620592,-2.5001654322198847
2610,11311.373843620739,51587.50016543222,0,172,9.8885,588.1,32.108000000000004,77.952,116.58,0.6261563792620592,-2.5001654322198847
2611,12524.373843620739,74451.50016543223,0,172,8.324,759.92,31.13,94.74600000000001,120.21,0.6261563792620592,-2.5001654322198847
2612,12955.373843620739,14260.50016543222,0,172,6.6836,1213.3,31.504,76.14,134.75,0.6261563792620592,-2.5001654322198847
2613,14300.373843620739,26095.50016543222,0,172,10.819,753.65,29.754,35.649,143.01,0.6261563792620592,-2.5001654322198847
2614,17830.37384362074,3110.50016543222,0,172,11.072000000000001,670.83,27.46,69.211,143.0,0.6261563792620592,-2.5001654322198847
2615,17874.37384362074,47977.50016543222,0,172,7.7382,1114.2,31.339000000000002,72.02199999999999,143.78,0.6261563792620592,-2.5001654322198847
2616,19873.37384362074,44438.50016543222,0,172,8.7747,901.16,29.826,69.767,141.47,0.6261563792620592,-2.5001654322198847
2617,21391.37384362074,43503.50016543222,0,172,10.517999999999999,481.86,34.953,76.405,105.31,0.6261563792620592,-2.5001654322198847
2618,22032.37384362074,18326.50016543222,0,172,7.9773,915.53,36.301,66.322,126.28,0.6261563792620592,-2.5001654322198847
2619,22722.37384362074,77583.50016543223,0,172,12.155999999999999,400.6,31.98,72.301,106.69,0.6261563792620592,-2.5001654322198847
2620,26978.37384362074,51899.50016543222,0,172,9.663,719.48,29.29,20.133,130.61,0.6261563792620592,-2.5001654322198847
2621,36762.373843620735,16516.50016543222,0,172,3.545,3006.6,44.974,187.08,127.78,0.6261563792620592,-2.5001654322198847
2622,37782.373843620735,658.5501654322198,0,172,10.052,630.42,29.627,69.47399999999999,125.39,0.6261563792620592,-2.5001654322198847
2623,37747.373843620735,32936.50016543222,0,172,9.5302,977.81,28.193,36.321999999999996,157.37,0.6261563792620592,-2.5001654322198847
2624,40635.373843620735,78640.50016543223,0,172,7.2058,984.61,32.55,86.819,124.38,0.6261563792620592,-2.5001654322198847
2625,45335.373843620735,741.6101654322199,0,172,4.8918,1588.7,36.693000000000005,167.36,118.37,0.6261563792620592,-2.5001654322198847
2626,46798.373843620735,71713.50016543223,0,172,12.704,497.13,31.221,58.498999999999995,126.78,0.6261563792620592,-2.5001654322198847
2627,50165.373843620735,26027.50016543222,0,172,7.6302,1025.5,32.516999999999996,61.126999999999995,134.21,0.6261563792620592,-2.5001654322198847
2628,54305.373843620735,60505.50016543222,0,172,4.2673,2058.0,36.381,177.89,122.76,0.6261563792620592,-2.5001654322198847
2629,56889.373843620735,31504.50016543222,0,172,6.2837,1384.8,37.885999999999996,68.029,134.29,0.6261563792620592,-2.5001654322198847
2630,64941.373843620735,78395.50016543223,0,172,9.9136,675.82,33.833,60.465,125.99,0.6261563792620592,-2.5001654322198847
2631,66216.37384362073,20074.50016543222,0,172,12.355,472.61,33.111,52.282,119.08,0.6261563792620592,-2.5001654322198847
2632,69290.37384362073,68791.50016543223,0,172,9.7571,776.76,29.935,56.5,133.59,0.6261563792620592,-2.5001654322198847
2633,72863.37384362073,86216.50016543223,0,172,6.6967,1200.8,30.249000000000002,41.838,134.91,0.6261563792620592,-2.5001654322198847
2634,74729.37384362073,71496.50016543223,0,172,10.841,504.31,34.472,74.223,109.41,0.6261563792620592,-2.5001654322198847
2635,76351.37384362073,58003.50016543222,0,172,7.8854,1048.0,30.771,46.077,138.61,0.6261563792620592,-2.5001654322198847
2636,76546.37384362073,5710.00016543222,0,172,6.8246,1235.3,32.736999999999995,72.411,138.05,0.6261563792620592,-2.5001654322198847
