,frame,intensity [photon],loglikelihood,offset [photon],sigma [nm],uncertainty [nm],x [nm],y [nm],z [nm],dx [nm],dy [nm]
8840,3495,1516.3,85.156,124.82,124.21,7.581,16904.367088532646,29100.507756019597,0,93.63291146735355,-84.50775601959685
8841,3495,3561.5,185.66,128.91,126.54,3.9014,17624.367088532646,23039.507756019597,0,93.63291146735355,-84.50775601959685
8842,3495,3404.9,201.59,133.38,123.37,3.9509,17624.367088532646,23038.507756019597,0,93.63291146735355,-84.50775601959685
8843,3495,3322.0,60.843999999999994,133.73,150.42,5.1371,31555.367088532646,42828.50775601959,0,93.63291146735355,-84.50775601959685
8844,3496,3378.3,67.72800000000001,133.64,150.86,5.085,31543.330385959172,42830.53808428589,0,93.66961404082758,-84.53808428589036
8845,3497,3638.9,73.25,130.63,149.03,4.6914,31554.293545291206,42826.5684201014,0,93.7064547087939,-84.56842010140099
8846,3498,1739.5,53.54600000000001,129.61,137.99,7.8298,21866.256565906635,43268.598762722686,0,93.74343409336507,-84.59876272268957
8847,3498,3654.2,95.04899999999999,132.82,140.79,4.3828,31554.256565906635,42826.598762722686,0,93.74343409336507,-84.59876272268957
8848,3499,4150.0,99.77799999999999,132.08,151.74,4.3405,31555.219447183343,42822.6291114063,0,93.78055281665729,-84.62911140629876
8849,3500,4124.3,71.82,135.46,156.85,4.5728,31562.182188499213,42828.65946540878,0,93.81781150078677,-84.65946540877849
8850,3501,3442.5,58.978,134.47,150.32,4.9936,31546.14478923215,42836.6898239867,0,93.85521076785153,-84.6898239867005
8851,3502,3333.8,72.128,135.94,150.3,5.1395,31551.107248760032,42835.720186396604,0,93.89275123996777,-84.72018639660746
8852,3503,2092.3,59.536,123.28,152.52,7.4678,21857.069566460737,43295.75055189504,0,93.9304335392626,-84.75055189504201
8853,3503,3550.2,79.22800000000001,128.93,151.37,4.8571,31557.069566460737,42831.75055189504,0,93.9304335392626,-84.75055189504201
8854,3504,3592.3,76.12,132.63,152.98,4.912,31552.031741712162,42838.78091973858,0,93.96825828783767,-84.7809197385759
8855,3505,3558.5,63.802,138.98,151.0,4.9389,31546.993773892194,42831.81128918375,0,94.00622610780556,-84.81128918374816
8856,3506,3010.1,59.693000000000005,143.33,146.2,5.4855,31555.955662378718,42819.84165948712,0,94.04433762128247,-84.84165948712325
8857,3507,3120.2,76.425,135.64,144.27,5.1503,31554.917406549623,42829.87202990525,0,94.08259345037732,-84.87202990524747
8858,3508,3237.2,54.949,134.48,146.53,5.0837,31547.879005782797,42831.90239969466,0,94.12099421720268,-84.90239969466711
8859,3509,1897.3,63.053000000000004,125.2,145.36,7.6546,21850.840459456125,43286.93276811196,0,94.15954054387475,-84.93276811195756
8860,3509,3627.8,117.19,132.83,152.61,4.8641,31557.840459456125,42831.93276811196,0,94.15954054387475,-84.93276811195756
8861,3510,3151.8,74.342,135.65,144.63,5.1277,31559.801766947498,42821.96313441364,0,94.19823305250247,-84.96313441364691
8862,3511,3315.0,98.728,137.87,141.57,4.8142,31546.762927634794,42837.9934978563,0,94.23707236520568,-84.99349785630329
8863,3512,3450.5,99.212,132.94,145.22,4.763999999999999,31566.723940895907,42831.02385769647,0,94.27605910409329,-85.02385769646935
8864,3513,3361.5,65.857,134.35,144.53,4.8512,31561.684806108733,42826.05421319071,0,94.31519389126697,-85.05421319071684
8865,3514,3205.7,56.31100000000001,138.24,146.62,5.1703,31553.645522651146,42831.08456359558,0,94.35447734885383,-85.08456359557385
8866,3515,3546.7,67.758,134.18,147.53,4.7638,31554.60608990103,42831.11490816761,0,94.39391009897008,-85.11490816760852
8867,3516,3270.7,50.157,139.33,145.79,5.0649,31551.56650723629,42826.145246163374,0,94.43349276371009,-85.14524616337803
8868,3517,3341.0,64.833,134.31,143.14,4.8151,31562.526774034806,42832.17557683943,0,94.4732259651937,-85.17557683942869
8869,3518,3224.8,90.598,139.85,145.81,5.1274,31557.486889674456,42836.20589945231,0,94.5131103255444,-85.20589945230677
8870,3519,3566.3,73.484,131.81,148.99,4.7802,31570.446853533133,42827.236213258584,0,94.55314646686747,-85.23621325858039
8871,3520,3551.5,75.862,135.47,149.22,4.8433,31554.40666498873,42820.26651751479,0,94.59333501126821,-85.26651751479221
8872,3521,3531.6,61.815,137.48,144.08,4.6769,31560.36632341913,42827.2968114775,0,94.63367658087009,-85.2968114774958
8873,3522,4327.8,104.68,142.18,142.8,3.9824,31559.325828202214,42823.327094403256,0,94.67417179778568,-85.32709440325198
8874,3523,3524.8,133.8,151.19,132.27,4.3352,31573.285178715887,42826.3573655486,0,94.71482128411299,-85.35736554860341
8875,3524,1788.3,67.63600000000001,129.28,142.74,8.0022,21855.244374338017,43270.38762417011,0,94.75562566198278,-85.38762417011094
8876,3524,4603.9,93.845,137.61,147.25,3.9014,31562.244374338017,42839.38762417011,0,94.75562566198278,-85.38762417011094
8877,3525,5041.8,124.23,147.81,136.68,3.3965,31565.203414446496,42829.417869524324,0,94.79658555350397,-85.41786952432449
8878,3526,3831.1,61.331,139.68,148.87,4.5852,31567.16229841922,42831.4481008678,0,94.83770158077823,-85.44810086780126
8879,3527,3776.5,184.24,126.72,126.62,3.7184,17625.12102563407,23045.478317457088,0,94.87897436592903,-85.47831745708754
8880,3527,4032.3,54.047,131.57,153.78,4.5066,31573.12102563407,42837.47831745709,0,94.87897436592903,-85.47831745708754
8881,3528,4032.4,118.37,135.88,144.29,4.2051,31565.079595468935,42843.50851854874,0,94.92040453106529,-85.50851854874054
8882,3529,3945.5,225.79,126.76,125.53,3.5605,17625.0380073017,23044.538703399314,0,94.96199269829958,-85.53870339931382
8883,3529,3973.2,80.279,142.34,143.65,4.2869,31564.0380073017,42833.53870339932,0,94.96199269829958,-85.53870339931382
8884,3530,4038.1,106.53,144.97,141.96,4.1935,31555.99626051026,42830.568871265365,0,95.00373948974084,-85.56887126536094
8885,3531,3698.6,249.64,127.99,121.26,3.5965,17630.954354472487,23046.59902140343,0,95.04564552751253,-85.5990214034282
8886,3531,4400.6,93.564,133.04,148.43,4.0438,31561.954354472487,42831.599021403425,0,95.04564552751253,-85.5990214034282
8887,3532,3364.3,86.84,141.06,143.29,4.863,31561.91228856628,42836.62915307008,0,95.08771143371996,-85.62915307007643
8888,3533,3777.8,225.1,128.65,122.15,3.5719,17637.870062169524,23046.65926552186,0,95.12993783047568,-85.6592655218592
8889,3533,3780.3,82.12,140.91,150.37,4.7010000000000005,31558.870062169524,42834.659265521856,0,95.12993783047568,-85.6592655218592
8890,3534,1878.8,79.76100000000001,125.74,143.67,7.6583,21862.82767466011,43285.68935801533,0,95.17232533988863,-85.68935801533007
8891,3534,3124.9,89.929,142.14,140.74,5.0575,31561.82767466011,42837.68935801533,0,95.17232533988863,-85.68935801533007
8892,3535,3506.9,69.432,141.29,145.24,4.7863,31552.785125415918,42829.71942980703,0,95.21487458408228,-85.7194298070317
8893,3536,3582.3,61.86600000000001,138.38,149.17,4.8347,31554.742413814838,42827.74948015352,0,95.25758618516193,-85.74948015352493
8894,3537,4075.4,90.23,134.3,151.24,4.4058,31563.69953923476,42824.77950831137,0,95.30046076524013,-85.77950831136695
8895,3538,1534.8,96.48700000000001,131.6,126.89,7.8336,21861.65650105357,43278.809513537104,0,95.34349894642946,-85.80951353710407
8896,3538,4044.1,92.425,138.56,150.54,4.446000000000001,31552.65650105357,42821.809513537104,0,95.34349894642946,-85.80951353710407
8897,3539,5399.1,119.33,134.0,152.77,3.5862,31564.61329864915,42830.83949508729,0,95.38670135084976,-85.83949508729347
8898,3540,4203.6,68.49600000000001,141.25,146.64,4.1989,31554.5699313994,42822.86945221849,0,95.43006860059904,-85.86945221848873
8899,3541,3882.8,117.29,139.69,143.53,4.3414,31550.526398682196,42817.89938418724,0,95.47360131780442,-85.89938418723978
8900,3542,4248.0,82.455,138.44,147.37,4.1681,31556.48269987543,42819.929290250104,0,95.5173001245712,-85.92929025010017
8901,3543,3728.2,69.741,141.4,142.91,4.4737,31551.438834356988,42817.95916966362,0,95.56116564301192,-85.95916966362347
8902,3544,4145.6,58.516999999999996,135.36,150.31,4.3241,31551.394801504757,42820.98902168436,0,95.6051984952428,-85.98902168436325
8903,3545,3884.8,91.256,136.49,145.98,4.3956,31548.35060069662,42839.01884556887,0,95.64939930338005,-86.01884556886944
8904,3546,3568.4,101.38,144.97,140.5,4.5684,31553.30623131047,42818.0486405737,0,95.69376868952895,-86.04864057370287
8905,3547,3563.3,53.797,138.71,149.69,4.8802,31541.2616927242,42827.07840595541,0,95.73830727579843,-86.07840595541711
8906,3548,3753.7,87.97,142.58,145.04,4.5405,31556.216984315688,42824.10814097055,0,95.78301568431198,-86.10814097055118
8907,3549,3493.1,67.831,137.98,145.46,4.7792,31556.17210546282,42825.137844875666,0,95.82789453717851,-86.1378448756659
8908,3550,3853.2,106.16,130.15,156.78,4.7738,31549.127055543493,42818.16751692732,0,95.87294445650696,-86.16751692732578
8909,3551,4084.0,71.183,130.89,150.87,4.3513,31557.081833935586,42830.19715638207,0,95.91816606441353,-86.1971563820698
8910,3552,1865.9,63.32,125.02,146.3,7.8651,21871.036440016986,43280.226762496444,0,95.96355998301442,-86.22676249644792
8911,3552,3724.6,84.20200000000001,135.56,146.13,4.545,31560.036440016986,42826.226762496444,0,95.96355998301442,-86.22676249644792
8912,3553,3542.0,95.463,135.79,144.68,4.6739,31560.99087316559,42827.25633452703,0,96.00912683441129,-86.25633452702823
8913,3554,2082.8,81.36399999999999,121.11,158.69,7.9204,21863.94513275928,43277.28587173036,0,96.05486724072034,-86.2858717303643
8914,3554,3192.9,116.6,143.75,133.12,4.6568,31560.94513275928,42829.28587173036,0,96.05486724072034,-86.2858717303643
8915,3555,3579.5,103.21,142.59,148.91,4.8715,31565.899218175935,42829.31537336299,0,96.10078182406505,-86.31537336299152
8916,3556,4080.5,91.26100000000001,131.4,153.17,4.4399,31558.853128793453,42831.34483868147,0,96.14687120654708,-86.34483868147072
8917,3557,2034.2,83.251,123.33,158.71,8.123,21866.806863989717,43276.37426694237,0,96.19313601028261,-86.37426694236274
8918,3557,3975.3,55.525,134.16,149.71,4.4394,31551.806863989717,42814.37426694237,0,96.19313601028261,-86.37426694236274
8919,3558,4080.5,89.23700000000001,137.17,152.19,4.4571,31557.760423142616,42834.40365740222,0,96.23957685738424,-86.40365740221387
8920,3559,4034.6,87.352,135.64,151.54,4.4621,31553.71380563004,42826.43300931758,0,96.28619436996087,-86.43300931757767
8921,3560,3435.7,84.639,147.3,139.14,4.6704,31552.66701082986,42831.462321945,0,96.33298917013963,-86.46232194500408
8922,3561,3947.5,113.48,140.1,149.12,4.4909,31555.62003811999,42828.49159454106,0,96.37996188001125,-86.49159454105757
8923,3562,3787.1,66.551,133.89,152.58,4.717,31549.572886878297,42818.52082636228,0,96.42711312170286,-86.52082636228079
8924,3563,1778.5,59.745,127.12,136.38,7.4882,21852.525556482673,43275.55001666523,0,96.47444351732702,-86.5500166652273
8925,3563,3921.6,126.51,132.75,161.89,4.9206,31564.525556482673,42839.55001666523,0,96.47444351732702,-86.5500166652273
8926,3564,2208.6,66.847,115.71,157.0,7.2533,21851.478046311015,43287.57916470646,0,96.52195368898538,-86.57916470646524
8927,3564,3352.4,76.143,141.83,144.29,4.9286,31553.478046311015,42825.57916470646,0,96.52195368898538,-86.57916470646524
8928,3565,4063.0,52.141999999999996,132.78,147.09,4.2571,31553.430355741195,42818.60826974252,0,96.56964425880506,-86.60826974252268
8929,3566,4189.2,92.338,133.92,147.59,4.1815,31550.38248415111,42823.63733102997,0,96.61751584889134,-86.63733102997139
8930,3567,4048.1,109.0,144.02,142.06,4.1836,31555.334430918647,42822.666347825354,0,96.66556908135317,-86.66634782535402
8931,3568,4180.5,96.11399999999999,142.6,143.2,4.1066,31548.286195421686,42827.69531938524,0,96.71380457831401,-86.69531938523505
8932,3569,4055.2,77.327,130.95,148.74,4.2996,31555.237777038124,42836.72424496616,0,96.76222296187552,-86.72424496615713
8933,3570,4033.0,99.279,136.19,148.05,4.3414,31557.18917514584,42832.753123824674,0,96.81082485416118,-86.75312382467382
8934,3571,4511.7,115.08,140.53,149.82,4.0698,31560.14038961615,42835.78195535824,0,96.85961038384994,-86.78195535824125
8935,3572,1853.5,98.95299999999999,124.71,146.38,7.9317,21853.09142229403,43277.81073952787,0,96.90857770596995,-86.81073952787119
8936,3572,4050.6,90.321,139.35,141.77,4.1346,31565.09142229403,42823.81073952787,0,96.90857770596995,-86.81073952787119
8937,3573,4598.9,71.178,128.36,151.26,3.9599,31552.042275517902,42831.83947643549,0,96.95772448209755,-86.8394764354889
8938,3574,3711.9,65.298,138.04,150.15,4.734,31555.992951626165,42831.868166183005,0,97.00704837383455,-86.86816618300873
8939,3575,2092.7,71.532,123.13,152.94,7.5662,21851.943452957217,43278.89680887234,0,97.05654704278277,-86.89680887234135
8940,3575,3823.4,85.634,134.11,151.54,4.6394,31559.943452957217,42832.89680887234,0,97.05654704278277,-86.89680887234135
8941,3576,2422.1,83.213,123.92,157.9,6.9298,21863.893781849478,43293.92540460541,0,97.10621815052218,-86.9254046054084
8942,3576,4564.1,102.14,143.55,146.52,3.9484,31566.893781849478,42853.92540460541,0,97.10621815052218,-86.9254046054084
8943,3577,1995.7,69.638,125.21,145.67,7.4145,21852.843940641356,43295.95395348413,0,97.15605935864369,-86.95395348412785
8944,3577,4946.7,87.281,134.59,159.67,4.0465,31568.843940641356,42842.95395348413,0,97.15605935864369,-86.95395348412785
8945,3578,4662.8,96.896,144.74,149.88,4.0013,31571.793931671255,42863.982455610414,0,97.20606832874546,-86.9824556104104
8946,3579,1478.4,119.18,121.26,127.55,7.9456,16913.743757277578,29114.010911086174,0,97.25624272242203,-87.01091108617402
8947,3579,5325.1,106.09,136.8,161.26,3.887,31572.743757277578,42844.010911086174,0,97.25624272242203,-87.01091108617402
8948,3580,1788.4,68.555,127.02,146.61,8.229,21863.693419798732,43274.03932001333,0,97.30658020126793,-87.03932001333305
8949,3580,4282.3,60.823,131.74,156.06,4.3763,31563.693419798732,42839.03932001333,0,97.30658020126793,-87.03932001333305
8950,3581,4957.2,99.104,134.72,151.99,3.8078,31571.64292157313,42851.06768249381,0,97.35707842687043,-87.06768249380912
8951,3582,4361.4,81.71300000000001,137.66,153.78,4.2872,31560.592264939176,42842.09599862952,0,97.40773506082405,-87.09599862951654
8952,3583,4012.0,54.865,130.59,150.19,4.3866,31553.541452235284,42827.12426852237,0,97.45854776471606,-87.12426852237331
8953,3584,4136.5,95.61,132.38,158.39,4.5863,31556.490485799844,42833.15249227429,0,97.50951420015554,-87.15249227429013
8954,3585,3817.2,103.62,133.27,145.47,4.4133,31557.43936797128,42824.18066998719,0,97.56063202871883,-87.1806699871886
8955,3586,3750.6,102.91,134.28,144.23,4.4367,31554.388101087992,42826.20880176299,0,97.61189891200775,-87.20880176298306
8956,3587,4366.9,78.90100000000001,131.12,155.4,4.2878,31559.33668748839,42823.23688770359,0,97.66331251160955,-87.23688770358785
8957,3588,4294.8,105.5,132.89,155.45,4.3587,31555.285129510878,42827.26492791092,0,97.7148704891224,-87.26492791092096
8958,3589,2023.6,46.597,123.96,149.98,7.5247,21849.23342949387,43279.2929224869,0,97.76657050612994,-87.29292248690399
8959,3589,4297.6,83.992,140.15,148.72,4.1859,31553.23342949387,42834.2929224869,0,97.76657050612994,-87.29292248690399
8960,3590,2028.0,67.505,121.11,149.18,7.4761,21849.181589775766,43265.32087153345,0,97.81841022423396,-87.320871533444
8961,3590,3618.5,79.138,143.48,142.39,4.5774,31559.181589775766,42829.32087153345,0,97.81841022423396,-87.320871533444
8962,3591,1810.3,51.246,127.17,142.75,7.8595,21867.129612694975,43279.348775152466,0,97.87038730502536,-87.34877515246626
8963,3591,4078.2,68.509,131.7,152.07,4.4068,31560.129612694975,42831.348775152466,0,97.87038730502536,-87.34877515246626
8964,3592,2332.9,56.346000000000004,125.32,149.5,6.7252,21861.077500589905,43270.37663344588,0,97.92249941009504,-87.37663344587781
8965,3592,3742.3,99.101,135.4,145.36,4.4954,31560.077500589905,42836.37663344588,0,97.92249941009504,-87.37663344587781
8966,3593,2139.6,61.481,123.67,151.68,7.2826,21855.02525579896,43282.404446515604,0,97.97474420104118,-87.40444651560392
8967,3593,4157.8,69.389,131.24,151.35,4.3133,31554.02525579896,42824.404446515604,0,97.97474420104118,-87.40444651560392
8968,3594,1889.9,64.325,125.24,139.46,7.3169,21859.97288066055,43284.43221446355,0,98.02711933945102,-87.43221446355165
8969,3594,3992.9,76.035,135.75,147.84,4.3667,31544.97288066055,42823.43221446355,0,98.02711933945102,-87.43221446355165
8970,3595,2129.7,60.278999999999996,121.12,142.86,6.7514,21867.92037751308,43280.45993739164,0,98.0796224869191,-87.45993739164624
8971,3595,3923.3,81.038,133.76,149.19,4.4566,31542.92037751308,42828.45993739164,0,98.0796224869191,-87.45993739164624
8972,3596,3943.8,97.816,135.81,149.87,4.4817,31549.867748694967,42829.4876154018,0,98.1322513050327,-87.48761540180203
8973,3597,2210.0,100.26,128.95,143.03,6.7011,21857.81499654461,43290.515248595926,0,98.18500345538996,-87.51524859592973
8974,3597,3656.9,83.09100000000001,139.99,144.9,4.6075,31550.81499654461,42820.515248595926,0,98.18500345538996,-87.51524859592973
8975,3598,2596.2,55.925,118.47,154.48,6.2653,21857.762123400415,43288.54283707595,0,98.23787659958543,-87.54283707595096
8976,3598,3382.9,64.443,139.03,151.48,5.1673,31553.762123400415,42829.54283707595,0,98.23787659958543,-87.54283707595096
8977,3599,2295.5,91.01100000000001,130.83,140.82,6.3834,21866.709131600783,43277.57038094378,0,98.29086839921729,-87.5703809437764
8978,3599,3347.5,75.49,135.52,144.6,4.8832,31557.709131600783,42826.57038094378,0,98.29086839921729,-87.5703809437764
8979,3600,2726.4,55.494,129.6,148.1,5.904,21859.656023484138,43286.59788030133,0,98.34397651586187,-87.59788030133132
8980,3600,3185.4,82.34200000000001,135.96,147.32,5.204,31561.656023484138,42833.59788030133,0,98.34397651586187,-87.59788030133132
8981,3601,2631.9,80.732,120.6,171.89,7.2272,21872.602801388875,43284.62533525053,0,98.39719861112462,-87.62533525053004
8982,3601,3418.7,75.721,136.93,151.6,5.1102,31561.602801388875,42824.62533525053,0,98.39719861112462,-87.62533525053004
8983,3602,2479.8,50.739,126.64,145.94,6.2197,21856.54946765341,43268.65274589328,0,98.45053234658917,-87.65274589327964
8984,3602,3792.9,97.63,141.09,139.83,4.2939,31547.54946765341,42823.65274589328,0,98.45053234658917,-87.65274589327964
8985,3603,2606.3,78.706,131.94,134.28,5.4278,21864.49602461614,43275.6801123315,0,98.50397538386096,-87.68011233150173
8986,3603,4028.2,101.5,133.35,152.46,4.4806,31557.49602461614,42826.6801123315,0,98.50397538386096,-87.68011233150173
8987,3604,2260.4,65.523,123.79,153.47,7.1057,21870.44247461548,43271.70743466712,0,98.55752538451998,-87.70743466712156
8988,3604,4019.7,53.871,136.51,151.86,4.5033,31551.44247461548,42811.70743466712,0,98.55752538451998,-87.70743466712156
8989,3605,3509.7,122.46,138.04,142.3,4.6328,31557.388819989832,42837.73471300204,0,98.61118001016803,-87.73471300204255
8990,3606,1742.0,55.107,130.3,138.67,7.8766,21874.335063077604,43285.761947438186,0,98.66493692239601,-87.76194743818633
8991,3606,4114.6,60.793,128.98,152.33,4.3617,31548.335063077604,42825.761947438186,0,98.66493692239601,-87.76194743818633
8992,3607,1899.9,65.289,126.79,143.9,7.6138,21868.2812062172,43282.78913807747,0,98.71879378279846,-87.78913807746358
8993,3607,3458.7,93.07600000000001,139.96,145.19,4.8260000000000005,31548.2812062172,42824.78913807747,0,98.71879378279846,-87.78913807746358
8994,3608,1704.3,78.92,128.5,139.78,8.0792,21862.22725174705,43288.816285021814,0,98.77274825295171,-87.81628502181411
8995,3608,3994.4,71.839,138.63,143.81,4.2442,31551.22725174705,42829.816285021814,0,98.77274825295171,-87.81628502181411
8996,3609,3844.9,96.611,141.28,140.54,4.2769,31552.173202005524,42821.84338837312,0,98.82679799447578,-87.84338837311589
8997,3610,2457.4,147.78,122.45,125.17,5.1107,16922.119059331057,29122.870448233316,0,98.88094066894337,-87.87044823331598
8998,3610,4307.7,102.0,135.11,155.2,4.3645,31554.119059331057,42819.87044823331,0,98.88094066894337,-87.87044823331598
8999,3611,1684.4,135.75,127.08,116.14,6.4031,16922.064826062044,29117.897464704318,0,98.93517393795628,-87.89746470431783
9000,3611,3344.4,83.633,134.11,153.15,5.2309,31565.064826062044,42839.89746470432,0,98.93517393795628,-87.89746470431783
9001,3612,1724.6,100.26,120.85,122.6,6.6249,16930.010504536895,29120.92443788804,0,98.98949546310541,-87.92443788803939
9002,3612,3175.9,90.132,138.94,137.9,4.8354,31561.010504536895,42841.92443788804,0,98.98949546310541,-87.92443788803939
9003,3613,3181.9,183.91,127.89,123.58,4.1506,16920.956097094022,29120.9513678864,0,99.04390290597803,-87.95136788639866
9004,3613,3692.1,61.534,134.89,144.18,4.496,31558.956097094022,42827.9513678864,0,99.04390290597803,-87.95136788639866
9005,3614,2635.5,170.0,127.23,120.83,4.6745,16921.901606071828,29119.97825480131,0,99.0983939281723,-87.97825480130996
9006,3614,1902.8,64.003,120.71,148.34,7.7451,21848.901606071828,43282.97825480131,0,99.0983939281723,-87.97825480130996
9007,3614,4004.5,88.29799999999999,142.55,143.43,4.2586,31553.901606071828,42818.97825480131,0,99.0983939281723,-87.97825480130996
9008,3615,2180.0,142.74,126.63,124.26,5.6319,16910.84703380872,29118.005098734695,0,99.15296619127912,-88.00509873469491
9009,3615,1648.7,69.301,129.75,135.95,8.0368,21866.84703380872,43285.00509873469,0,99.15296619127912,-88.00509873469491
9010,3615,4101.5,73.523,141.91,145.58,4.248,31550.84703380872,42826.00509873469,0,99.15296619127912,-88.00509873469491
9011,3616,2392.3,71.41,113.48,141.68,5.9644,16910.7923826431,29112.031899788464,0,99.2076173569003,-88.03189978846422
9012,3616,2320.4,67.096,116.93,159.89,7.226,21859.7923826431,43290.03189978846,0,99.2076173569003,-88.03189978846422
9013,3616,4059.4,90.244,138.56,148.11,4.3447,31550.7923826431,42825.03189978846,0,99.2076173569003,-88.03189978846422
9014,3617,2762.2,133.04,119.04,129.0,4.7982,16925.737654913388,29127.05865806453,0,99.26234508661219,-88.05865806452857
9015,3617,4230.5,91.04799999999999,140.94,148.91,4.2595,31555.737654913388,42815.05865806453,0,99.26234508661219,-88.05865806452857
9016,3618,2110.1,144.58,130.8,118.59,5.5075,16918.682852957987,29120.085373664824,0,99.31714704201295,-88.08537366482415
9017,3618,4607.8,75.30199999999999,133.88,150.1,3.9678,31548.682852957987,42817.08537366483,0,99.31714704201295,-88.08537366482415
9018,3619,1646.0,92.579,126.31,121.28,6.8875,16926.62797911529,29110.112046691243,0,99.37202088471167,-88.11204669124345
9019,3619,4432.2,80.88,142.88,146.74,4.0526,31542.62797911529,42808.11204669124,0,99.37202088471167,-88.11204669124345
9020,3620,3911.5,81.347,145.62,140.75,4.265,31546.57303572372,42815.13867724572,0,99.42696427628107,-88.13867724571901
9021,3621,1611.1,86.429,119.15,125.03,7.1526,16910.51802512168,29105.16526543016,0,99.4819748783193,-88.16526543016153
9022,3621,2193.2,66.117,121.65,162.22,7.8166,21864.51802512168,43276.16526543016,0,99.4819748783193,-88.16526543016153
9023,3621,4592.8,103.32,135.4,153.27,4.0896,31545.51802512168,42821.16526543016,0,99.4819748783193,-88.16526543016153
9024,3622,1607.7,62.556999999999995,121.58,132.74,7.8014,16919.462949647575,29106.191811346485,0,99.53705035242456,-88.19181134648534
9025,3622,2331.5,58.56,118.7,157.58,7.0722,21872.462949647575,43269.191811346485,0,99.53705035242456,-88.19181134648534
9026,3622,3557.1,81.023,141.59,144.87,4.724,31554.462949647575,42822.191811346485,0,99.53705035242456,-88.19181134648534
9027,3623,3314.4,89.40799999999999,141.53,143.37,4.9295,31539.40781163982,42834.21831509661,0,99.59218836018044,-88.21831509660842
9028,3624,2197.6,56.239,118.14,157.59,7.4519,21853.35261343681,43283.24477678245,0,99.64738656318877,-88.24477678245239
9029,3624,3829.4,82.70100000000001,137.91,140.3,4.2513,31554.35261343681,42831.24477678245,0,99.64738656318877,-88.24477678245239
9030,3625,4223.3,71.089,134.81,150.79,4.2711,31554.297357376956,42830.27119650593,0,99.70264262304408,-88.27119650592431
9031,3626,3709.1,68.911,143.27,143.07,4.5161,31539.242045798674,42817.297574368946,0,99.75795420132636,-88.29757436894943
9032,3627,4091.3,74.538,141.65,150.53,4.4372,31553.186681040363,42815.32391047344,0,99.8133189596374,-88.32391047343845
9033,3628,3633.8,74.687,140.67,144.51,4.619,31547.13126544043,42828.35020492131,0,99.86873455957175,-88.35020492131298
9034,3629,2053.9,70.203,125.68,148.96,7.4362,21870.075801337287,43282.376457814484,0,99.92419866271302,-88.37645781448373
9035,3629,3870.3,90.82799999999999,145.43,144.46,4.4362,31553.075801337287,42823.376457814484,0,99.92419866271302,-88.37645781448373
9036,3630,3398.4,92.852,144.36,143.48,4.8667,31554.020291069333,42829.40266925486,0,99.97970893066667,-88.40266925485776
9037,3631,4774.2,78.351,126.07,156.55,4.0,31550.964736974987,42817.42883934437,0,100.03526302501268,-88.42883934437486
9038,3632,2093.9,82.249,122.75,151.52,7.4289,21866.909141392644,43284.45496818493,0,100.0908586073565,-88.4549681849312
9039,3632,3877.2,75.35600000000001,138.62,146.57,4.4510000000000005,31551.909141392644,42817.45496818493,0,100.0908586073565,-88.4549681849312
9040,3633,2448.7,71.722,122.83,153.99,6.6472,21878.853506660722,43294.48105587846,0,100.1464933392781,-88.4810558784593
9041,3633,4331.9,102.94,141.77,153.03,4.3267,31556.853506660722,42823.48105587846,0,100.1464933392781,-88.4810558784593
9042,3634,2196.1,76.32300000000001,123.96,147.41,6.8988,21874.79783511762,43291.50710252686,0,100.2021648823793,-88.50710252686258
9043,3634,4082.4,74.92699999999999,147.25,147.51,4.3819,31552.79783511762,42817.50710252686,0,100.2021648823793,-88.50710252686258
9044,3635,2553.5,44.968999999999994,120.32,156.67,6.4959,21852.742129101745,43286.53310823206,0,100.25787089825462,-88.53310823205902
9045,3635,4239.5,99.324,143.01,147.66,4.2223,31553.742129101745,42822.53310823206,0,100.25787089825462,-88.53310823205902
9046,3636,2530.0,77.202,121.67,151.46,6.3304,21863.686390951512,43287.559073095974,0,100.3136090484877,-88.55907309597387
9047,3636,4296.3,84.305,139.71,149.0,4.1991,31547.686390951512,42818.559073095974,0,100.3136090484877,-88.55907309597387
9048,3637,4453.7,109.66,137.06,146.82,4.008,31550.630623005323,42814.58499722052,0,100.36937699467671,-88.5849972205142
9049,3638,2445.4,60.833999999999996,124.05,146.04,6.2381,21872.574827601587,43294.610880707594,0,100.42517239841254,-88.61088070759797
9050,3638,4534.9,103.0,132.16,146.62,3.9026,31547.574827601587,42806.610880707594,0,100.42517239841254,-88.61088070759797
9051,3639,2518.6,57.617,124.72,146.24,6.1123,21869.519007078714,43275.63672365915,0,100.48099292128609,-88.63672365914317
9052,3639,4139.9,106.56,140.96,142.99,4.1239,31546.519007078714,42812.63672365915,0,100.48099292128609,-88.63672365914317
9053,3640,2831.3,80.563,125.48,153.27,5.9134,21868.4631637751,43279.66252617707,0,100.53683622489916,-88.66252617706778
9054,3640,4208.4,85.554,137.33,147.75,4.2056,31560.4631637751,42818.66252617707,0,100.53683622489916,-88.66252617706778
9055,3641,2820.0,51.401,122.94,154.4,5.9562,21865.407300029165,43287.688288363286,0,100.59269997083538,-88.68828836328612
9056,3641,4046.7,78.874,141.68,143.37,4.2142,31551.407300029165,42820.688288363286,0,100.59269997083538,-88.68828836328612
9057,3642,2534.0,39.133,127.17,152.02,6.4232,21879.351418179303,43282.714010319716,0,100.64858182069656,-88.71401031971618
